STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
BASILIC,Basilic Fly Studio Limited,822,7800.0,0.1,349.55,DECREASING,INCREASING,52.94,2.58,13.39,3.76,STAY,BUY,BUY,0.47,STAY,False,True,STAY,-0.21,0.0,1.96,['DOJI'],100,['DOJI'],100
BASML,Bannari Amman Spinning Mills Limited,245,61246.0,1.4,57.6,NO TREND,INCREASING,64.91,3.16,1.25,0.78,STAY,BUY,BUY,0.13,STAY,False,True,STAY,0.5,0.0,1.94,['DOJI'],100,['DOJI'],100
BATAINDIA,Bata India Limited,17533,103513.0,0.91,1433.0,INCREASING,DECREASING,60.16,0.73,28.59,0.05,STAY,BUY,BUY,0.9,SELL,False,False,STAY,-0.13,0.22,0.0,,-100,,0
BAWEJA,Baweja Studios Limited,162,19200.0,0.87,67.85,DECREASING,DECREASING,38.52,-2.23,2.27,3.46,BUY,BUY,SELL,0.71,STAY,False,False,STAY,0.09,-0.37,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",200,,-100
BBL,Bharat Bijlee Limited,3626,45569.0,0.61,3755.55,NO TREND,INCREASING,32.85,-1.6,168.65,1.17,BUY,SELL,SELL,0.0,STAY,False,False,STAY,-0.15,-1.45,0.0,,0,,0
BBOX,Black Box Limited,3782,546184.0,1.58,693.75,INCREASING,INCREASING,69.38,4.56,31.26,-4.51,STAY,BUY,BUY,0.76,SELL,False,False,SELL,0.15,5.96,0.0,,-100,,0
BBTC,Bombay Burmah Trading Corporation Limited,10938,39181.0,0.41,2323.0,DECREASING,INCREASING,28.9,-1.32,84.99,3.64,BUY,SELL,SELL,0.23,STRONG SELL,False,False,STAY,0.09,-0.73,0.0,,0,,0
BBTCL,B&B Triplewall Containers Limited,535,2956.0,1.15,216.08,INCREASING,NO TREND,49.13,-3.61,8.54,1.03,STAY,BUY,STRONG SELL,1.0,STAY,False,False,STAY,0.35,-2.67,0.0,,0,,0
BCG,Brightcom Group Limited,2784,0.0,0.0,8.92,INCREASING,DECREASING,76.7,0.0,0.08,7.69,SELL,BUY,BUY,0.98,BUY,False,True,STAY,-0.17,0.0,0.0,['DOJI'],100,['DOJI'],100
BCLIND,Bcl Industries Limited,1511,646164.0,0.75,53.91,NO TREND,INCREASING,38.16,-0.43,1.48,1.04,BUY,BUY,SELL,0.0,STAY,False,False,STAY,0.34,0.11,0.0,,0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
BCONCEPTS,Brand Concepts Limited,767,5032.0,0.55,503.45,NO TREND,INCREASING,44.77,-0.64,26.59,1.88,STAY,BUY,BUY,0.04,STAY,False,False,STAY,-0.23,-0.47,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI']",100
BDL,Bharat Dynamics Limited,32109,1206487.0,1.82,1270.0,INCREASING,INCREASING,68.16,4.45,46.75,-2.94,STAY,BUY,BUY,0.95,STRONG BUY,True,True,STAY,0.22,4.1,0.0,['SPINNINGTOP'],100,,0
BEARDSELL,Beardsell Limited,140,138957.0,1.32,40.72,DECREASING,INCREASING,41.92,-3.75,2.02,3.16,STAY,BUY,STRONG SELL,0.37,STAY,False,False,STAY,0.14,-1.52,0.0,,-100,,0
BECTORFOOD,Mrs. Bectors Food Specialities Limited,6556,114154.0,1.22,1785.0,NO TREND,INCREASING,44.16,-4.09,75.6,1.74,STAY,BUY,BUY,0.44,STAY,False,False,STAY,-0.28,-1.93,0.0,,0,,0
BEDMUTHA,Bedmutha Industries Limited,711,18139.0,0.54,214.77,NO TREND,INCREASING,55.42,-0.52,11.0,-0.05,STAY,SELL,BUY,0.84,STAY,False,False,STAY,0.47,-1.93,0.0,,0,['HAMMER'],100
BEL,Bharat Electronics Limited,147292,15016783.0,1.19,315.75,INCREASING,INCREASING,66.42,2.3,6.65,-1.8,STAY,BUY,BUY,0.63,STRONG BUY,False,False,STAY,0.11,0.88,0.0,,-100,,0
BEML,BEML Limited,13258,330683.0,0.78,4396.0,INCREASING,INCREASING,60.69,-5.93,145.54,-2.39,STAY,BUY,BUY,0.76,STRONG BUY,False,False,STAY,0.32,-2.31,0.0,,-100,,-100
BEPL,Bhansali Engineering Polymers Limited,2223,4390783.0,2.83,150.6,INCREASING,INCREASING,66.18,6.74,5.84,-9.42,STAY,BUY,BUY,0.96,STRONG BUY,True,False,SELL,0.46,5.69,0.0,,0,['ENGULFING'],100
BERGEPAINT,Berger Paints (I) Limited,66804,1225313.0,0.94,475.85,DECREASING,INCREASING,33.68,3.69,10.84,-0.04,BUY,SELL,SELL,0.19,STRONG SELL,False,False,STAY,0.01,0.95,0.0,,0,,0
BETA,Beta Drugs Limited,1186,6800.0,1.3,2199.45,INCREASING,INCREASING,58.4,-4.01,93.16,-2.21,STAY,BUY,BUY,0.32,STAY,False,False,STAY,0.07,-3.11,0.0,,0,,0
BEWLTD,BEW Engineering Limited,387,11000.0,0.59,276.0,DECREASING,INCREASING,50.94,-1.46,16.21,-0.28,STAY,BUY,BUY,0.53,BUY,False,False,STAY,-0.25,-4.63,0.0,,-100,,0
BFINVEST,BF Investment Limited,1960,29878.0,0.47,717.3,NO TREND,INCREASING,54.72,-2.73,28.39,1.75,STAY,BUY,SELL,0.02,STAY,False,False,STAY,0.36,-0.78,0.0,,0,,0
BFUTILITIE,BF Utilities Limited,2907,39692.0,1.06,900.6,NO TREND,INCREASING,46.34,-8.13,40.83,1.57,STAY,BUY,SELL,0.16,STAY,False,False,STAY,-0.02,-2.94,0.0,,0,,0
BGLOBAL,Bharatiya Global Infomedia Limited,0,0.0,0.0,4.08,INCREASING,INCREASING,100.0,0.0,0.03,7.69,SELL,BUY,BUY,0.99,STRONG BUY,False,True,STAY,-0.01,0.0,0.0,['DOJI'],100,['DOJI'],100
BGRENERGY,BGR Energy Systems Limited,251,388205.0,0.3,66.75,INCREASING,DECREASING,87.66,1.54,2.91,-0.68,SELL,BUY,BUY,0.99,BUY,False,True,STAY,0.47,0.0,4.75,['DOJI'],100,['DOJI'],100
BHAGCHEM,Bhagiradha Chemicals & Industries Limited,1673,74121.0,0.58,331.25,NO TREND,INCREASING,40.64,-2.63,14.88,-0.24,STAY,BUY,SELL,0.17,STAY,False,False,STAY,-0.35,-1.41,0.0,,0,,0
BHAGERIA,Bhageria Industries Limited,632,11193.0,1.0,201.9,NO TREND,INCREASING,48.02,-1.24,8.47,1.33,STAY,BUY,STRONG SELL,0.39,STAY,False,False,STAY,0.41,-1.51,0.0,,0,['HAMMER'],100
BHAGYANGR,Bhagyanagar India Limited,261,90409.0,1.37,101.01,NO TREND,INCREASING,46.05,-2.71,4.74,1.77,STAY,SELL,STRONG SELL,0.23,STAY,False,False,STAY,0.4,-1.02,0.0,,0,,-100
BHANDARI,Bhandari Hosiery Exports Limited,120,1068309.0,1.04,7.89,INCREASING,INCREASING,64.83,0.0,0.42,0.76,STAY,BUY,BUY,0.87,SELL,False,False,STAY,0.53,-0.13,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
BHARATFORG,Bharat Forge Limited,52592,573150.0,0.59,1347.0,NO TREND,INCREASING,44.06,-1.2,36.23,-0.19,STAY,SELL,BUY,0.0,STAY,False,False,STAY,-0.01,-0.37,0.0,,-100,,0
BHARATGEAR,Bharat Gears Limited,155,36033.0,1.19,102.16,NO TREND,DECREASING,49.62,-4.95,3.35,1.77,STAY,BUY,BUY,0.39,STAY,False,False,STAY,0.49,-0.91,0.0,['HARAMI'],100,,0
BHARATIDIL,Bharati Defence and Infrastructure Limited,0,0.0,,1.95,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BHARATRAS,Bharat Rasayan Limited,3523,2717.0,1.06,10969.2,NO TREND,INCREASING,42.26,-2.29,464.46,-0.79,STAY,SELL,SELL,0.09,STAY,False,False,STAY,-0.12,-1.93,0.0,,-100,,0
BHARATWIRE,Bharat Wire Ropes Limited,1872,70064.0,0.89,234.8,NO TREND,INCREASING,49.24,-3.59,7.76,-1.91,STAY,BUY,BUY,0.44,STAY,False,False,STAY,0.0,-0.51,0.0,,0,,-200
BHARTIARTL,Bharti Airtel Limited,694783,12720449.0,1.31,1682.75,NO TREND,INCREASING,63.34,11.53,39.88,-7.39,STAY,BUY,BUY,0.67,STAY,False,False,STAY,0.27,4.0,0.0,['ENGULFING'],100,,0
BHEL,Bharat Heavy Electricals Limited,86111,9082404.0,0.81,242.5,INCREASING,INCREASING,46.99,-1.94,7.3,0.16,STAY,BUY,STRONG SELL,0.29,STAY,False,False,STAY,-0.19,-0.61,0.0,,-100,['HAMMER'],100
BIGBLOC,Bigbloc Construction Limited,1424,249680.0,1.4,110.52,DECREASING,INCREASING,38.02,-1.83,5.7,1.62,BUY,SELL,BUY,0.05,STAY,False,False,STAY,-0.18,-2.63,0.0,,-100,,0
BIKAJI,Bikaji Foods International Limited,12279,368452.0,0.84,799.5,NO TREND,INCREASING,43.92,-3.73,26.81,1.95,STAY,BUY,BUY,0.06,STAY,False,False,STAY,-0.36,-2.01,0.0,,0,,0
BIL,Bhartiya International Limited,317,8535.0,2.51,826.2,INCREASING,INCREASING,67.07,3.86,25.36,-0.25,STAY,BUY,BUY,0.62,STRONG BUY,True,True,STAY,0.19,3.28,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,['MARUBOZU'],100
BILENERGY,Bil Energy Systems Limited,0,0.0,,0.6,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BINANIIND,Binani Industries Limited,43,6058.0,0.65,15.12,DECREASING,NO TREND,44.6,-0.96,0.78,3.83,STAY,BUY,SELL,0.51,STAY,False,False,STAY,0.36,-0.53,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",100
BIOCON,Biocon Limited,31713,2568284.0,1.07,352.8,INCREASING,INCREASING,51.85,-2.42,11.86,1.17,STAY,BUY,STRONG SELL,0.39,BUY,False,False,STAY,-0.0,-0.9,0.0,,-100,['HAMMER'],100
BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Limited,98,28879.0,0.78,63.78,NO TREND,INCREASING,41.98,2.17,3.05,3.4,STAY,SELL,BUY,0.33,STAY,False,False,STAY,-0.02,0.71,0.0,,0,['SPINNINGTOP'],100
BIRLACABLE,Birla Cable Limited,676,31599.0,0.44,227.54,NO TREND,INCREASING,53.11,-5.45,7.53,-0.28,STAY,BUY,BUY,0.04,BUY,False,False,STAY,0.41,-1.58,0.0,,0,,0
BIRLACORPN,Birla Corporation Limited,10963,41380.0,0.52,1278.3,INCREASING,INCREASING,61.44,-4.86,36.6,1.22,STAY,BUY,BUY,0.92,STRONG BUY,False,False,STAY,0.25,-0.47,0.0,,0,,-100
BIRLAMONEY,Aditya Birla Money Limited,543,231275.0,0.25,227.61,INCREASING,INCREASING,73.68,-8.64,11.73,-1.2,SELL,BUY,BUY,1.0,STRONG BUY,False,False,STAY,0.72,-3.05,0.0,,0,,0
BIRLATYRE,Birla Tyres Limited,0,0.0,,5.3,NO TREND,INCREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BKMINDST,Bkm Industries Limited,11,0.0,,45.0,INCREASING,INCREASING,100.0,0.0,0.14,7.69,SELL,BUY,BUY,0.1,BUY,False,True,STAY,-0.01,0.0,0.0,['DOJI'],100,['DOJI'],100
BLAL,BEML Land Assets Limited,985,112269.0,1.6,234.9,NO TREND,INCREASING,45.0,1.94,7.63,-4.64,STAY,BUY,STRONG BUY,0.08,STAY,False,False,STAY,-0.1,0.75,0.0,,-100,['SPINNINGTOP'],100
BLBLIMITED,BLB Limited,171,233310.0,1.71,21.63,NO TREND,DECREASING,64.87,6.42,1.23,0.19,STAY,BUY,BUY,0.61,STAY,True,False,STAY,0.07,5.26,0.0,,-100,['ENGULFING'],100
BLISSGVS,Bliss GVS Pharma Limited,1181,3344684.0,1.45,176.25,INCREASING,INCREASING,73.83,1.07,8.75,-5.32,SELL,BUY,BUY,0.96,STRONG BUY,False,False,STAY,0.47,2.5,0.0,,0,,0
BLKASHYAP,B. L. Kashyap and Sons Limited,1546,1136221.0,1.05,81.78,NO TREND,INCREASING,57.92,5.0,3.75,-3.02,STAY,BUY,BUY,0.52,STAY,False,False,SELL,0.3,3.91,0.0,,0,,0
BLS,BLS International Services Limited,12881,3976953.0,0.57,466.7,INCREASING,INCREASING,69.04,-6.16,19.27,0.43,STAY,BUY,BUY,0.98,BUY,False,False,STAY,0.7,-1.85,0.0,,0,,-100
BLSE,BLS E-Services Limited,2816,269775.0,1.01,215.09,NO TREND,DECREASING,48.23,-0.45,7.17,2.45,STAY,BUY,BUY,0.44,STAY,False,False,STAY,0.31,-0.13,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'LONGLEGGEDDOJI']",0
BLUEBLENDS,Blue Blends (I) Limited,0,0.0,,0.8,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BLUECHIP,Blue Chip India Limited,14,43440.0,0.76,8.21,DECREASING,INCREASING,54.89,3.53,0.14,-1.31,STAY,BUY,STRONG BUY,0.1,BUY,False,True,STAY,0.18,0.0,1.95,['DOJI'],100,['DOJI'],100
BLUECOAST,Blue Coast Hotels Limited,0,7.0,0.09,10.66,NO TREND,INCREASING,72.92,19.0,0.09,-37.48,SELL,BUY,BUY,0.05,BUY,False,True,STAY,-0.02,0.0,4.69,['DOJI'],100,['DOJI'],100
BLUEDART,Blue Dart Express Limited,14673,6034.0,0.85,7850.05,NO TREND,INCREASING,52.89,0.91,250.46,1.63,STAY,SELL,BUY,0.31,STAY,False,True,STAY,-0.23,0.26,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,['SPINNINGTOP'],100
BLUEJET,Blue Jet Healthcare Limited,6641,92096.0,0.74,500.0,DECREASING,INCREASING,50.55,-0.14,19.81,2.35,STAY,BUY,SELL,0.99,STAY,False,False,STAY,0.55,0.1,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
BLUESTARCO,Blue Star Limited,26189,199388.0,0.64,2081.35,INCREASING,INCREASING,63.75,2.14,78.24,-0.68,STAY,BUY,BUY,0.92,SELL,False,False,STAY,0.07,1.53,0.0,,0,,0
BMETRICS,Bombay Metrics Supply Chain Limited,46,3200.0,0.36,61.25,NO TREND,DECREASING,48.89,-4.62,2.84,2.15,STAY,SELL,STRONG SELL,0.01,STAY,False,False,STAY,-0.18,-3.01,0.0,['INVERTEDHAMMER'],100,,-100
BODALCHEM,Bodal Chemicals Limited,923,372045.0,1.42,72.07,NO TREND,INCREASING,37.58,-5.2,2.19,0.5,BUY,BUY,STRONG SELL,0.0,STAY,False,False,STAY,0.0,-1.27,-4.82,,-100,,0
BOHRAIND,Bohra Industries Limited,26,0.0,0.0,16.81,DECREASING,DECREASING,48.88,0.0,0.26,7.69,STAY,BUY,BUY,0.41,STAY,False,True,STAY,0.03,0.0,0.0,['DOJI'],100,['DOJI'],100
BOMDYEING,Bombay Dyeing & Mfg Company Limited,3268,1039281.0,0.55,212.95,NO TREND,INCREASING,40.62,-0.25,7.6,1.29,STAY,BUY,BUY,0.31,STAY,False,False,STAY,0.28,0.15,0.0,,-200,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
BOROLTD,Borosil Limited,4093,178252.0,0.88,435.15,NO TREND,INCREASING,43.3,-1.19,20.13,2.74,STAY,SELL,SELL,0.0,STAY,False,False,STAY,0.44,0.75,0.0,,0,['SPINNINGTOP'],100
BORORENEW,BOROSIL RENEWABLES LIMITED,6497,1048428.0,0.45,596.7,INCREASING,NO TREND,78.4,0.43,23.55,0.93,SELL,BUY,BUY,0.73,STRONG BUY,False,False,STAY,0.63,1.47,0.0,['ENGULFING'],100,,0
BOSCHLTD,Bosch Limited,88573,9110.0,0.61,36475.0,INCREASING,INCREASING,62.83,1.93,852.75,1.0,STAY,BUY,BUY,0.71,STAY,False,False,STAY,-0.45,1.18,0.0,,-200,['ENGULFING'],100
BPCL,Bharat Petroleum Corporation Limited,130675,7463196.0,0.81,301.9,NO TREND,INCREASING,49.6,-0.27,7.7,-1.45,STAY,BUY,BUY,0.61,STAY,False,False,STAY,-0.08,-0.03,0.0,,0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100
BPL,BPL Limited,429,1058892.0,2.12,121.94,INCREASING,INCREASING,58.95,6.97,6.02,-5.85,STAY,BUY,BUY,0.42,STAY,False,False,STAY,0.71,5.24,0.0,,0,['ENGULFING'],100
BRFL,Bombay Rayon Fashions Limited,0,0.0,,2.0,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
BRIGADE,Brigade Enterprises Limited,21614,281118.0,0.92,1244.5,INCREASING,INCREASING,51.8,-0.98,46.78,2.33,STAY,BUY,BUY,0.53,BUY,False,False,STAY,-0.27,-0.12,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
BRIGHT,Bright Solar Limited,20,0.0,0.0,4.1,DECREASING,INCREASING,0.0,0.0,0.04,7.69,BUY,SELL,SELL,0.12,STAY,False,True,STAY,-0.24,0.0,0.0,['DOJI'],100,['DOJI'],100
BRITANNIA,Britannia Industries Limited,118296,280875.0,0.79,4850.8,DECREASING,INCREASING,31.72,1.89,109.5,1.36,BUY,SELL,SELL,0.02,BUY,False,False,STAY,-0.21,0.56,0.0,,0,,0
BRNL,Bharat Road Network Limited,468,42211.0,0.48,48.65,NO TREND,INCREASING,59.45,-4.99,1.89,2.89,STAY,BUY,BUY,0.08,BUY,False,False,STAY,0.54,0.7,-4.93,,-100,['INVERTEDHAMMER'],100
BROOKS,Brooks Laboratories Limited,245,24429.0,0.84,150.85,NO TREND,INCREASING,66.56,3.52,3.71,1.58,STAY,BUY,BUY,0.28,SELL,False,True,STAY,-0.16,0.23,0.72,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300,,0
BSE,BSE Limited,34059,1751920.0,0.74,5635.6,INCREASING,INCREASING,75.85,0.41,215.56,1.52,SELL,BUY,BUY,0.94,STRONG BUY,False,True,STAY,0.17,0.55,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200,['HAMMER'],100
BSHSL,Bombay Super Hybrid Seeds Limited,2333,15097.0,1.14,159.77,NO TREND,DECREASING,48.79,-3.35,7.18,-0.72,STAY,BUY,BUY,0.36,STAY,False,False,STAY,0.3,-2.5,0.0,,0,,0
BSL,BSL Limited,165,84961.0,0.46,280.54,NO TREND,INCREASING,61.21,1.07,18.03,1.39,STAY,BUY,BUY,0.67,STRONG BUY,False,False,STAY,0.64,1.83,0.0,,-100,,0
BSOFT,BIRLASOFT LIMITED,20474,1251967.0,0.88,602.6,INCREASING,INCREASING,60.16,-5.09,15.32,-0.59,STAY,BUY,BUY,0.65,STAY,False,False,STAY,-0.08,-0.74,0.0,,-100,,0
BTML,Bodhi Tree Multimedia Limited,210,71770.0,0.55,11.37,NO TREND,DECREASING,45.49,-0.98,0.85,3.1,STAY,BUY,SELL,0.08,STAY,False,False,STAY,-0.02,-0.7,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI']",100
BURNPUR,Burnpur Cement Limited,48,151463.0,0.3,7.12,NO TREND,INCREASING,60.23,-0.8,0.45,1.35,STAY,BUY,BUY,0.94,BUY,False,False,SELL,0.58,-0.42,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI']",0
BUTTERFLY,Butterfly Gandhimathi Appliances Limited,1364,11673.0,1.11,806.8,DECREASING,DECREASING,45.41,3.89,34.1,3.41,STAY,BUY,STRONG BUY,0.08,STAY,False,False,STAY,0.32,1.36,0.0,,-100,,0
BVCL,Barak Valley Cements Limited,121,8602.0,0.24,51.13,DECREASING,INCREASING,43.5,1.47,3.43,2.66,STAY,SELL,SELL,0.12,STAY,False,False,STAY,0.24,0.71,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,['SPINNINGTOP'],100
BYKE,The Byke Hospitality Ltd,217,359004.0,1.41,97.56,NO TREND,INCREASING,86.29,2.83,3.78,-1.75,SELL,BUY,BUY,1.0,STRONG BUY,False,True,STAY,0.54,3.8,1.14,,0,['MARUBOZU'],100
CADSYS,Cadsys (India) Limited,169,30500.0,2.4,124.6,DECREASING,INCREASING,45.9,-0.42,4.87,-2.18,STAY,BUY,SELL,0.91,STAY,False,True,STAY,-0.52,2.13,0.0,['INVERTEDHAMMER'],100,['HAMMER'],100
CALSOFT,California Software Company Limited,21,20250.0,0.8,17.99,DECREASING,INCREASING,41.75,0.73,0.94,-1.27,STAY,BUY,SELL,0.5,STAY,False,False,STAY,-0.05,-0.66,0.0,,-100,['HARAMI'],-100
CAMLINFINE,Camlin Fine Sciences Limited,1494,637750.0,0.59,117.68,INCREASING,DECREASING,53.31,2.11,5.18,-0.74,STAY,BUY,SELL,0.06,STAY,False,False,STAY,0.08,1.45,0.0,,0,,0
CAMPUS,Campus Activewear Limited,6547,290206.0,0.43,291.8,NO TREND,DECREASING,49.25,-2.26,10.94,0.66,STAY,BUY,BUY,0.07,STAY,False,False,STAY,0.4,-1.92,0.0,,0,,0
CAMS,Computer Age Management Services Limited,14328,363438.0,0.75,5180.0,INCREASING,INCREASING,64.03,-6.07,172.98,0.89,STAY,BUY,BUY,1.0,STRONG BUY,False,False,SELL,0.49,-1.82,0.0,,-100,,0
CANARYS,Canarys Automations Limited,162,52000.0,0.69,38.85,NO TREND,NO TREND,50.09,-0.78,1.59,1.41,STAY,BUY,BUY,0.04,STAY,False,False,STAY,0.3,-0.77,0.0,,0,,0
CANBK,Canara Bank,105410,20597054.0,1.31,106.59,INCREASING,INCREASING,54.47,-2.76,2.58,-2.76,STAY,BUY,BUY,0.73,STAY,False,False,STAY,0.05,-0.38,0.0,['INVERTEDHAMMER'],100,,-100
CANDC,C & C Constructions Limited,0,0.0,,2.35,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
CANFINHOME,Can Fin Homes Limited,10025,450326.0,0.77,804.8,DECREASING,INCREASING,38.35,-1.74,20.34,-0.87,BUY,SELL,SELL,0.18,STAY,False,False,STAY,-0.32,-0.76,0.0,,0,['HAMMER'],100
CANTABIL,Cantabil Retail India Limited,1746,924917.0,1.91,274.42,INCREASING,INCREASING,82.65,6.7,8.99,-11.76,SELL,BUY,BUY,1.0,STRONG BUY,True,True,STAY,0.75,5.95,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",300,,0
CAPACITE,Capacit'e Infraprojects Limited,2215,603040.0,0.64,429.95,INCREASING,INCREASING,59.66,-0.76,16.44,1.05,STAY,BUY,BUY,0.9,SELL,False,False,STAY,0.25,-0.66,0.0,,-100,['HAMMER'],100
CAPITALSFB,Capital Small Finance Bank Limited,1571,36914.0,0.74,275.7,DECREASING,DECREASING,31.3,-0.98,5.64,1.49,BUY,SELL,SELL,0.5,STRONG SELL,False,False,STAY,-0.59,0.6,0.0,,0,['INVERTEDHAMMER'],100
CAPLIPOINT,Caplin Point Laboratories Limited,9988,98173.0,0.76,2439.75,INCREASING,INCREASING,71.28,0.07,91.24,-0.28,SELL,BUY,BUY,0.96,STRONG BUY,False,False,STAY,0.44,0.03,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
CAPTRUST,Capital Trust Limited,154,20820.0,1.46,128.94,NO TREND,INCREASING,75.08,1.7,5.46,-2.3,SELL,BUY,BUY,0.0,BUY,False,False,STAY,0.59,2.33,0.0,,0,,0
CARBORUNIV,Carborundum Universal Limited,24127,55737.0,0.27,1343.25,DECREASING,INCREASING,42.02,-2.8,45.56,2.94,STAY,SELL,SELL,0.4,STRONG SELL,False,False,STAY,-0.02,-1.3,0.0,,0,,0
CAREERP,Career Point Limited,504,16614.0,0.72,413.45,DECREASING,INCREASING,37.86,1.53,19.21,0.53,BUY,SELL,SELL,0.79,STAY,False,False,STAY,-0.48,1.55,0.0,,0,,0
CARERATING,CARE Ratings Limited,3340,45511.0,0.63,1365.85,DECREASING,INCREASING,38.28,-2.22,59.74,0.66,BUY,BUY,SELL,0.18,STAY,False,False,STAY,0.24,-1.52,0.0,,0,['HAMMER'],100
CARTRADE,Cartrade Tech Limited,2991,266493.0,0.73,1504.75,INCREASING,INCREASING,71.64,-3.26,68.26,0.96,SELL,BUY,BUY,0.83,STRONG BUY,False,False,STAY,0.28,-0.34,0.0,,0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100
CARYSIL,CARYSIL LIMITED,2633,44328.0,0.85,760.55,DECREASING,INCREASING,43.71,-2.67,21.76,2.78,STAY,BUY,STRONG SELL,0.0,STAY,False,False,STAY,0.14,-0.59,0.0,,-300,,0
CASTROLIND,Castrol India Limited,18392,3813609.0,1.19,210.5,NO TREND,INCREASING,49.87,0.72,7.24,-0.63,STAY,BUY,BUY,0.5,STAY,False,False,STAY,0.34,0.72,0.0,,-100,['SPINNINGTOP'],100
CBAZAAR,Net Avenue Technologies Limited,43,40000.0,2.5,13.6,DECREASING,DECREASING,45.09,-1.36,0.66,3.04,STAY,SELL,SELL,0.59,STAY,False,False,STAY,0.54,-2.51,0.0,,0,,0
CCCL,Consolidated Construction Consortium Limited,0,136856.0,1.06,17.99,NO TREND,INCREASING,48.39,2.91,0.67,-0.37,STAY,BUY,BUY,0.17,STAY,False,True,STAY,-0.16,1.98,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,,0
CCHHL,Country Club Hospitality & Holidays Limited,216,54252.0,1.22,20.49,NO TREND,INCREASING,45.83,-2.91,1.19,1.6,STAY,SELL,STRONG SELL,0.01,STAY,False,False,STAY,0.76,-2.38,0.0,,0,,0
CCL,CCL Products (India) Limited,7799,128749.0,0.42,771.0,INCREASING,INCREASING,55.69,-1.54,29.95,2.05,STAY,BUY,BUY,0.63,BUY,False,False,STAY,-0.04,-1.66,0.0,,0,,0
CDSL,Central Depository Services (India) Limited,17889,3283032.0,0.88,1943.85,INCREASING,INCREASING,79.87,-0.83,56.29,1.3,SELL,BUY,BUY,0.99,STRONG BUY,False,True,STAY,0.31,0.2,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
CEATLTD,CEAT Limited,10850,673907.0,0.33,3182.0,INCREASING,INCREASING,59.22,-0.25,127.18,1.66,STAY,BUY,BUY,0.88,STRONG BUY,False,False,STAY,0.64,-0.87,0.0,['HARAMI'],100,,0
