STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
LUMAXIND,Lumax Industries Limited,2254,6081.0,0.92,2281.55,DECREASING,INCREASING,37.23,-0.46,78.37,4.81,BUY,SELL,SELL,0.38,STRONG SELL,False,False,STAY,-0.43,-0.37,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
LUMAXTECH,Lumax Auto Technologies Limited,3293,362662.0,3.46,520.1,DECREASING,INCREASING,45.59,3.48,18.11,-7.26,STAY,BUY,BUY,0.05,STAY,False,False,STAY,-0.09,-2.42,0.62,,0,,0
LUPIN,Lupin Limited,73665,1000443.0,1.4,2006.35,DECREASING,INCREASING,33.71,-2.77,54.12,1.82,BUY,SELL,SELL,0.54,STAY,False,False,STAY,0.04,-1.49,0.0,,0,,0
LUXIND,Lux Industries Limited,3230,30669.0,0.73,1841.25,DECREASING,INCREASING,41.74,-0.13,67.42,3.24,STAY,BUY,SELL,0.56,STRONG SELL,False,False,STAY,0.03,-0.49,0.0,['MARUBOZU'],100,,-100
LXCHEM,Laxmi Organic Industries Limited,6486,439117.0,0.9,262.45,DECREASING,DECREASING,47.77,3.78,8.61,2.06,STAY,BUY,STRONG BUY,0.81,STAY,False,True,STAY,0.17,1.76,0.0,,0,,0
LYKALABS,Lyka Labs Limited,351,382171.0,2.88,155.89,NO TREND,INCREASING,57.33,4.49,7.62,-2.08,STAY,BUY,BUY,0.29,STAY,True,False,STAY,0.33,1.56,0.0,,0,,0
LYPSAGEMS,Lypsa Gems & Jewellery Limited,16,18371.0,0.74,7.05,DECREASING,INCREASING,42.73,3.67,0.46,0.41,STAY,BUY,SELL,0.29,STAY,False,False,STAY,0.3,0.14,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
M&M,Mahindra & Mahindra Limited,238925,3593474.0,0.87,3004.8,NO TREND,INCREASING,50.03,1.38,109.52,1.74,STAY,BUY,BUY,0.12,STAY,False,False,SELL,-0.13,-0.7,0.0,,-100,['HARAMI'],100
M&MFIN,Mahindra & Mahindra Financial Services Limited,34446,656854.0,0.61,272.35,DECREASING,INCREASING,49.63,1.79,7.36,3.88,STAY,BUY,BUY,0.33,STRONG SELL,False,False,STAY,0.13,0.74,0.0,,-100,,0
MAANALU,Maan Aluminium Limited,739,143751.0,1.2,144.0,DECREASING,INCREASING,35.5,4.4,11.75,2.88,BUY,SELL,SELL,0.65,STRONG SELL,False,False,BUY,0.2,3.71,0.0,,0,,0
MACPOWER,Macpower CNC Machines Limited,1107,54615.0,2.34,1453.8,INCREASING,INCREASING,69.2,10.81,72.15,-6.58,STAY,BUY,BUY,0.97,BUY,True,True,STAY,0.58,7.69,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,0
MADHAV,Madhav Marbles and Granites Limited,34,16092.0,0.91,53.97,NO TREND,INCREASING,56.38,0.77,3.62,2.23,STAY,BUY,BUY,0.01,STAY,False,False,STAY,-0.11,-1.85,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
MADHAVBAUG,Vaidya Sane Ayurved Laboratories Limited,182,4800.0,1.82,153.0,INCREASING,DECREASING,57.25,2.52,6.51,1.78,STAY,SELL,BUY,0.38,STAY,False,False,STAY,0.62,-0.52,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",500
MADHUCON,Madhucon Projects Limited,68,7812.0,1.0,11.1,NO TREND,INCREASING,40.65,-2.33,0.5,5.23,STAY,BUY,BUY,0.07,STAY,False,True,STAY,-0.11,0.0,-1.53,"['GAPSIDESIDEWHITE', 'DOJI', 'LONGLEGGEDDOJI']",300,['DOJI'],100
MADHUSUDAN,Madhusudan Masala Limited,132,137000.0,3.06,206.75,NO TREND,INCREASING,58.53,8.35,10.07,-7.13,STAY,BUY,BUY,0.41,STAY,False,True,STAY,0.68,5.24,0.0,,0,,0
MADRASFERT,Madras Fertilizers Limited,1304,107528.0,0.94,96.21,NO TREND,INCREASING,49.93,2.36,3.42,3.02,STAY,BUY,STRONG BUY,0.01,STAY,False,True,STAY,0.3,0.22,0.0,['GAPSIDESIDEWHITE'],100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
MAGADSUGAR,Magadh Sugar & Energy Limited,756,14770.0,1.27,720.6,DECREASING,INCREASING,46.17,5.77,29.02,-0.91,STAY,BUY,STRONG BUY,0.7,STRONG SELL,False,True,STAY,0.26,3.32,0.0,,0,,0
MAGNUM,Magnum Ventures Limited,259,349036.0,1.06,38.51,NO TREND,INCREASING,36.16,-1.99,3.66,-0.61,BUY,SELL,SELL,0.75,SELL,False,False,STAY,0.16,-3.6,0.0,['HARAMI'],100,,0
MAGSON,Magson Retail And Distribution Limited,64,2000.0,0.38,95.0,NO TREND,INCREASING,45.71,7.66,2.33,-3.85,STAY,SELL,SELL,0.0,STAY,False,False,STAY,-0.29,0.0,3.68,['DOJI'],100,"['DOJI', 'TRISTAR']",200
MAHABANK,Bank of Maharashtra,44152,13732891.0,0.95,55.82,NO TREND,INCREASING,57.36,1.87,1.99,2.13,STAY,BUY,BUY,0.04,STAY,False,False,STAY,0.15,-0.32,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
MAHAPEXLTD,Maha Rashtra Apex Corporation Limited,185,28285.0,0.42,165.32,INCREASING,INCREASING,58.22,3.57,8.5,-0.82,STAY,BUY,BUY,0.58,STAY,False,False,STAY,0.52,0.96,0.0,,0,"['HARAMI', 'HIGHWAVE', 'SPINNINGTOP']",300
MAHASTEEL,Mahamaya Steel Industries Limited,165,4408.0,0.62,214.77,NO TREND,INCREASING,44.97,-4.82,10.49,0.37,STAY,BUY,SELL,0.73,STAY,False,False,STAY,0.23,-2.19,0.0,,0,,0
MAHEPC,Mahindra EPC Irrigation Limited,333,23508.0,0.79,112.78,DECREASING,INCREASING,37.36,-0.59,5.17,2.72,BUY,BUY,SELL,0.08,STRONG SELL,False,False,STAY,-0.05,-1.63,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,-100
MAHESHWARI,Maheshwari Logistics Limited,182,38960.0,1.52,60.51,NO TREND,DECREASING,48.69,3.56,2.94,-1.62,STAY,BUY,SELL,0.01,STAY,False,False,STAY,0.37,1.12,0.0,['HARAMI'],100,,0
MAHICKRA,Mahickra Chemicals Limited,99,750.0,0.04,109.45,NO TREND,INCREASING,52.27,-0.12,6.85,7.64,STAY,BUY,BUY,0.12,STAY,False,False,STAY,0.18,0.0,0.0,,0,['DOJI'],-100
MAHLIFE,Mahindra Lifespace Developers Limited,9095,204963.0,1.01,489.1,DECREASING,INCREASING,49.0,4.23,16.31,-0.75,STAY,SELL,STRONG BUY,0.36,STRONG SELL,False,False,STAY,0.14,1.91,0.0,,0,,0
MAHLOG,Mahindra Logistics Limited,2945,280102.0,2.02,385.0,DECREASING,INCREASING,23.55,-1.29,13.27,0.85,BUY,BUY,SELL,0.03,STRONG SELL,False,False,STAY,-0.2,-1.5,0.0,,0,,0
MAHSCOOTER,Maharashtra Scooters Limited,8194,4553.0,0.49,9441.3,DECREASING,INCREASING,36.55,0.89,578.98,4.32,BUY,BUY,SELL,0.61,STAY,False,False,STAY,0.53,-0.41,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,"['DOJI', 'LONGLEGGEDDOJI']",0
MAHSEAMLES,Maharashtra Seamless Limited,11338,112115.0,0.45,642.05,INCREASING,INCREASING,56.48,-3.36,17.95,2.4,STAY,BUY,BUY,0.25,STAY,False,False,STAY,-0.23,-1.21,0.0,,0,,0
MAITHANALL,Maithan Alloys Limited,2854,19695.0,0.76,1061.8,INCREASING,INCREASING,47.05,-0.42,30.86,4.46,STAY,BUY,BUY,0.34,STAY,False,False,STAY,0.19,-0.21,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
MAITREYA,Maitreya Medicare Limited,80,1200.0,0.26,339.75,DECREASING,INCREASING,42.13,-0.09,15.5,2.23,STAY,BUY,SELL,0.01,STAY,False,True,STAY,0.1,2.95,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",200,['MARUBOZU'],100
MAKS,Maks Energy Solutions India Limited,47,0.0,0.0,45.25,DECREASING,INCREASING,38.49,0.0,0.9,7.69,BUY,SELL,SELL,1.0,STRONG SELL,False,True,STAY,-0.02,0.0,0.0,,0,['DOJI'],100
MAL,Mangalam Alloys Limited,83,1600.0,0.1,37.6,DECREASING,DECREASING,39.47,-0.0,1.26,7.69,BUY,BUY,SELL,0.27,SELL,False,True,STAY,0.62,0.0,0.0,['DOJI'],0,"['GAPSIDESIDEWHITE', 'DOJI']",200
MALLCOM,Mallcom (India) Limited,623,2881.0,0.9,1559.85,NO TREND,INCREASING,56.87,-6.33,76.23,-0.28,STAY,BUY,BUY,0.35,STAY,False,False,SELL,0.63,-3.05,0.0,,0,,-100
MALUPAPER,Malu Paper Mills Limited,61,21000.0,0.43,46.24,NO TREND,INCREASING,51.49,3.56,2.41,4.78,STAY,BUY,STRONG BUY,0.02,STAY,False,False,STAY,0.2,-0.34,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",-100
MANAKALUCO,Manaksia Aluminium Company Limited,172,55190.0,1.51,26.46,DECREASING,INCREASING,37.56,3.57,1.34,2.36,BUY,SELL,SELL,0.17,STRONG SELL,False,False,STAY,0.16,0.23,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
MANAKCOAT,Manaksia Coated Metals & Industries Limited,224,1579100.0,2.15,69.95,INCREASING,INCREASING,66.22,1.58,3.31,0.91,STAY,BUY,BUY,0.91,BUY,True,False,STAY,0.59,-1.34,0.12,['MARUBOZU'],100,,0
MANAKSIA,Manaksia Limited,642,29556.0,0.79,88.71,DECREASING,DECREASING,43.21,3.82,2.49,2.89,STAY,BUY,SELL,0.54,STRONG SELL,False,False,STAY,0.54,0.81,0.0,['ENGULFING'],100,,0
MANAKSTEEL,Manaksia Steels Limited,368,21910.0,0.33,62.09,DECREASING,INCREASING,40.52,-0.14,3.75,5.04,STAY,BUY,SELL,0.4,STAY,False,False,STAY,0.43,1.6,0.0,,0,,0
MANALIPETC,Manali Petrochemicals Limited,966,274404.0,0.92,62.84,DECREASING,INCREASING,36.84,4.64,2.72,2.89,BUY,BUY,SELL,0.52,STRONG SELL,False,False,STAY,-0.18,1.44,0.0,,0,,0
MANAPPURAM,Manappuram Finance Limited,14656,4682128.0,0.56,155.08,NO TREND,INCREASING,41.66,-0.36,6.26,4.46,STAY,BUY,STRONG SELL,0.08,STAY,False,False,STAY,-0.2,-0.21,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",0
MANAV,Manav Infra Projects Limited,15,0.0,0.0,19.95,DECREASING,INCREASING,10.25,0.0,0.25,7.69,BUY,SELL,SELL,0.93,SELL,False,True,STAY,0.01,0.0,0.0,['DOJI'],100,['DOJI'],0
MANGALAM,Mangalam Drugs And Organics Limited,145,8788.0,0.53,106.89,DECREASING,DECREASING,37.48,1.33,3.49,3.52,BUY,BUY,SELL,0.08,STRONG SELL,False,False,STAY,-0.04,0.35,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200,['SPINNINGTOP'],100
MANGCHEFER,Mangalore Chemicals & Fertilizers Limited,1201,622100.0,1.48,152.5,INCREASING,INCREASING,62.66,3.5,6.75,-3.46,STAY,BUY,BUY,0.77,SELL,False,True,STAY,0.62,2.35,0.0,,0,,0
MANGLMCEM,Mangalam Cement Limited,2010,76845.0,0.64,857.9,NO TREND,INCREASING,56.41,0.56,32.47,1.07,STAY,BUY,BUY,0.0,STAY,False,False,STAY,-0.38,-0.12,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",-100
MANINDS,Man Industries (India) Limited,2180,374388.0,1.71,311.25,NO TREND,INCREASING,46.89,5.93,14.3,-2.37,STAY,BUY,STRONG BUY,0.02,STAY,False,False,STAY,-0.03,3.82,0.0,,-100,,0
MANINFRA,Man Infraconstruction Limited,7586,4339898.0,2.01,198.45,NO TREND,INCREASING,62.32,0.17,7.13,-1.28,STAY,BUY,BUY,0.01,STRONG SELL,True,False,STAY,0.39,-0.53,0.0,['SPINNINGTOP'],100,,-100
MANKIND,Mankind Pharma Limited,92165,184434.0,0.67,2557.0,NO TREND,INCREASING,40.09,-1.96,85.76,1.41,STAY,BUY,SELL,0.06,STAY,False,False,STAY,0.24,-1.12,0.0,,0,,0
MANOMAY,Manomay Tex India Limited,300,107992.0,3.13,197.32,NO TREND,INCREASING,43.55,2.77,11.64,-6.55,STAY,BUY,BUY,0.01,STRONG SELL,False,False,STAY,-0.2,-1.37,0.0,,0,,-100
MANORAMA,Manorama Industries Limited,2374,45285.0,0.6,1188.9,INCREASING,INCREASING,70.0,-0.7,59.15,1.87,SELL,BUY,BUY,0.9,STRONG BUY,False,False,STAY,0.05,-2.14,0.0,,0,,0
MANORG,Mangalam Organics Limited,233,1070.0,0.58,445.8,DECREASING,DECREASING,25.93,-1.6,15.05,3.04,BUY,SELL,SELL,0.45,STRONG SELL,False,True,STAY,0.41,0.0,-2.04,['DOJI'],100,['DOJI'],100
MANPASAND,Manpasand Beverages Limited,0,0.0,,5.85,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
MANUGRAPH,Manugraph India Limited,61,33752.0,1.74,22.71,NO TREND,INCREASING,45.4,0.08,1.28,1.26,STAY,BUY,SELL,0.0,STAY,False,False,STAY,0.48,-1.13,0.0,['SPINNINGTOP'],100,,0
MANYAVAR,Vedant Fashions Limited,22501,57007.0,0.44,1412.95,INCREASING,DECREASING,58.62,-0.55,55.11,3.03,STAY,BUY,BUY,0.69,STAY,False,False,STAY,0.15,-0.29,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI']",100
MAPMYINDIA,C.E. Info Systems Limited,10078,83925.0,0.37,1747.6,DECREASING,INCREASING,38.34,0.87,79.61,1.91,BUY,SELL,SELL,0.97,STRONG SELL,False,True,STAY,-0.66,0.43,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",300
MARALOVER,Maral Overseas Limited,260,12124.0,0.48,73.61,NO TREND,INCREASING,46.31,4.87,3.76,1.47,STAY,BUY,SELL,0.16,STAY,False,False,STAY,0.35,1.73,0.0,,-200,['HARAMI'],100
MARATHON,Marathon Nextgen Realty Limited,2622,20536.0,0.45,594.05,NO TREND,INCREASING,46.67,1.14,24.51,2.67,STAY,BUY,BUY,0.04,STAY,False,True,STAY,0.2,1.41,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,0
MARCO,Marco Cables & Conductors Limited,75,19500.0,0.55,67.9,NO TREND,INCREASING,49.92,0.9,3.2,4.8,STAY,SELL,BUY,0.01,STAY,False,False,STAY,0.22,1.72,0.0,,0,,0
MARICO,Marico Limited,64341,4937121.0,1.37,649.9,DECREASING,INCREASING,55.62,8.41,17.3,-6.25,STAY,STRONG BUY,BUY,0.57,STRONG SELL,False,True,STAY,0.01,4.09,0.0,,0,,0
MARINE,Marine Electricals (India) Limited,1183,391305.0,0.74,253.3,NO TREND,INCREASING,62.08,5.67,11.82,-0.16,STAY,BUY,BUY,0.79,STAY,False,False,STAY,0.02,3.39,1.53,,0,['MARUBOZU'],100
MARINETRAN,Marinetrans India Limited,41,0.0,0.0,20.4,DECREASING,DECREASING,33.53,0.0,0.68,7.69,BUY,BUY,SELL,0.65,STRONG SELL,False,True,STAY,0.46,0.0,0.0,['DOJI'],100,['DOJI'],100
MARKSANS,Marksans Pharma Limited,6885,5317839.0,1.21,345.55,INCREASING,INCREASING,73.78,2.61,13.87,-0.07,SELL,BUY,BUY,0.99,STRONG BUY,False,False,STAY,0.63,1.42,0.0,,0,,0
MARSHALL,Marshall Machines Limited,57,10089.0,0.13,24.08,DECREASING,DECREASING,38.58,6.13,2.03,3.38,BUY,SELL,SELL,0.76,STRONG SELL,False,True,STAY,0.23,0.46,4.22,"['DOJI', 'LONGLEGGEDDOJI']",200,['DOJI'],100
MARUTI,Maruti Suzuki India Limited,396158,343329.0,0.71,11058.35,DECREASING,INCREASING,35.98,4.66,286.32,1.06,BUY,BUY,SELL,0.01,STRONG SELL,False,False,STAY,-0.08,1.12,0.0,,0,['ENGULFING'],100
MASFIN,MAS Financial Services Limited,4662,89880.0,0.43,282.2,DECREASING,INCREASING,43.4,3.06,8.92,3.42,STAY,BUY,SELL,0.02,STAY,False,False,STAY,0.18,0.84,0.0,,0,,0
MASKINVEST,Mask Investments Limited,23,405.0,0.73,199.81,INCREASING,INCREASING,78.15,1.4,5.12,1.82,SELL,BUY,BUY,0.29,STRONG BUY,False,True,STAY,0.28,0.0,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200,['DOJI'],100
MASTEK,Mastek Limited,7841,171018.0,0.79,3257.5,INCREASING,INCREASING,67.34,1.91,125.14,1.14,STAY,BUY,BUY,0.98,STRONG BUY,False,False,SELL,0.21,0.39,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'SPINNINGTOP']",500
MASTER,Master Components Limited,54,500.0,0.42,268.45,NO TREND,INCREASING,36.14,-2.93,4.91,-0.77,BUY,SELL,SELL,0.01,STAY,False,True,STAY,0.06,0.0,-2.01,['DOJI'],100,['DOJI'],100
MATRIMONY,Matrimony.Com Limited,1170,33386.0,1.81,638.3,DECREASING,INCREASING,28.93,-1.66,31.2,2.11,BUY,SELL,SELL,0.92,SELL,False,False,STAY,0.47,-2.79,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
MAWANASUG,Mawana Sugars Limited,331,79727.0,0.64,102.37,DECREASING,INCREASING,41.26,1.74,3.4,3.71,STAY,BUY,SELL,0.03,STAY,False,False,STAY,-0.34,0.66,0.0,,0,,0
MAXESTATES,Max Estates Limited,4059,77112.0,0.62,512.95,DECREASING,INCREASING,38.16,-3.39,22.61,1.72,BUY,BUY,SELL,0.61,SELL,False,False,STAY,0.17,-2.27,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
MAXHEALTH,Max Healthcare Institute Limited,79687,2231893.0,1.06,1006.15,INCREASING,INCREASING,51.75,4.88,40.26,-1.61,STAY,BUY,SELL,0.05,STAY,False,False,STAY,0.03,1.02,0.0,['HARAMI'],100,['SPINNINGTOP'],100
MAXIND,Max India Limited,872,44391.0,0.97,243.7,DECREASING,INCREASING,43.32,-0.84,11.44,2.88,STAY,BUY,SELL,0.68,BUY,False,False,STAY,0.19,-0.53,0.0,,0,['HAMMER'],100
MAXPOSURE,Maxposure Limited,186,84000.0,2.49,93.25,DECREASING,INCREASING,46.41,1.86,5.17,-3.62,STAY,SELL,BUY,0.09,STAY,False,False,STAY,0.5,0.16,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
MAYURUNIQ,Mayur Uniquoters Ltd,2002,53521.0,0.66,580.35,NO TREND,INCREASING,43.91,-1.57,20.03,2.64,STAY,BUY,SELL,0.15,STAY,False,False,STAY,0.08,-0.48,0.0,,0,,-100
MAZDA,Mazda Limited,515,2068.0,0.86,1341.05,INCREASING,INCREASING,54.23,0.87,43.96,1.74,STAY,BUY,BUY,0.64,STAY,False,False,STAY,0.55,-1.32,0.0,,-100,,0
MAZDOCK,Mazagon Dock Shipbuilders Limited,37597,3065464.0,1.65,4469.65,DECREASING,INCREASING,59.85,7.96,200.45,-2.51,STAY,BUY,BUY,0.19,STAY,False,True,STAY,0.67,4.82,0.0,,0,,0
MBAPL,Madhya Bharat Agro Products Limited,2113,8013.0,0.32,224.96,DECREASING,DECREASING,50.11,2.61,9.52,3.42,STAY,BUY,STRONG BUY,0.29,STAY,False,False,STAY,0.22,1.37,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI']",100,['ENGULFING'],100
MBECL,Mcnally Bharat Engineering Company Limited,82,127868.0,1.33,3.68,DECREASING,INCREASING,40.7,7.8,0.17,-4.88,STAY,SELL,STRONG BUY,0.68,STRONG SELL,False,True,STAY,-0.68,3.37,0.0,['SPINNINGTOP'],100,,0
MBLINFRA,MBL Infrastructure Limited,571,33496.0,0.85,53.37,DECREASING,INCREASING,40.01,3.09,2.92,2.06,STAY,BUY,SELL,0.12,STAY,False,False,STAY,0.04,1.56,0.0,['INVERTEDHAMMER'],100,,0
MCDHOLDING,McDowell Holdings Limited,0,0.0,,68.75,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
MCL,Madhav Copper Limited,87,51870.0,0.45,42.44,INCREASING,INCREASING,60.02,3.59,2.4,1.67,STAY,BUY,BUY,0.73,STRONG BUY,False,False,SELL,0.58,3.39,0.0,,-100,,0
MCLEODRUSS,Mcleod Russel India Limited,249,568116.0,0.7,34.47,INCREASING,INCREASING,63.19,5.45,1.72,0.35,STAY,BUY,BUY,0.99,STRONG BUY,False,True,STAY,0.25,0.0,4.76,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300,['DOJI'],100
MCON,Mcon Rasayan India Limited,73,126000.0,1.38,149.1,INCREASING,INCREASING,36.08,-1.79,8.65,-4.94,BUY,SELL,SELL,0.01,BUY,False,False,STAY,-0.12,-3.18,0.0,,0,,0
MDL,Marvel Decor Limited,153,9000.0,1.67,110.0,INCREASING,INCREASING,56.99,-3.65,4.94,-2.27,STAY,BUY,BUY,0.49,STAY,False,True,STAY,0.67,3.72,0.0,,0,['MARUBOZU'],100
MEDANTA,Global Health Limited,35468,170180.0,0.89,1076.55,NO TREND,INCREASING,49.91,-5.61,36.19,1.54,STAY,BUY,STRONG SELL,0.01,STAY,False,False,STAY,-0.23,-2.35,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,,-200
MEDIASSIST,Medi Assist Healthcare Services Limited,3481,449915.0,2.37,568.65,DECREASING,INCREASING,34.21,-4.63,25.09,-2.3,BUY,BUY,SELL,0.45,SELL,False,False,STAY,-0.22,-4.31,0.0,,0,,0
MEDICAMEQ,Medicamen Biotech Limited,485,26450.0,0.38,442.65,DECREASING,DECREASING,36.43,-1.41,26.93,4.45,BUY,BUY,SELL,0.54,SELL,False,False,STAY,0.03,-1.85,0.0,,0,,0
MEDICO,Medico Remedies Limited,399,328891.0,0.58,45.94,NO TREND,DECREASING,38.77,-0.56,3.65,3.71,BUY,SELL,SELL,0.79,SELL,False,False,BUY,0.23,-0.69,0.0,['HARAMI'],100,"['DOJI', 'LONGLEGGEDDOJI']",100
MEDPLUS,Medplus Health Services Limited,8222,353388.0,0.54,744.65,INCREASING,DECREASING,68.56,-3.52,22.56,1.91,STAY,BUY,BUY,0.96,STRONG BUY,False,False,STAY,0.53,-1.76,0.0,['SPINNINGTOP'],100,,-100
MEGAFLEX,Mega Flex Plastics Limited,32,18000.0,1.3,56.25,NO TREND,NO TREND,48.97,2.45,2.25,-6.82,STAY,BUY,BUY,0.0,STAY,False,True,STAY,0.39,6.74,0.0,,0,,0
MEGASOFT,Megasoft Limited,659,75188.0,1.14,68.1,INCREASING,INCREASING,49.0,-1.99,3.26,2.61,STAY,SELL,SELL,0.4,STAY,False,False,STAY,0.6,-0.01,0.0,['HARAMI'],100,"['DOJI', 'LONGLEGGEDDOJI']",0
MEGASTAR,Megastar Foods Limited,264,9996.0,1.12,224.8,DECREASING,INCREASING,35.82,3.56,11.32,0.42,BUY,BUY,SELL,0.76,STRONG SELL,False,False,STAY,0.16,1.1,0.0,,0,,0
MEGATHERM,Megatherm Induction Limited,485,49200.0,0.54,307.9,DECREASING,INCREASING,44.07,5.88,15.61,0.45,STAY,SELL,SELL,0.08,STRONG SELL,False,True,STAY,-0.52,4.55,0.0,['MARUBOZU'],100,['MARUBOZU'],100
MELSTAR,Melstar Information Technologies Limited,6,0.0,,4.25,NO TREND,INCREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STRONG SELL,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
MENONBE,Menon Bearings Limited,628,31439.0,1.42,123.32,NO TREND,INCREASING,52.25,3.81,3.87,0.55,STAY,BUY,STRONG BUY,0.15,STAY,False,True,STAY,0.17,0.53,0.0,,0,"['HIGHWAVE', 'SPINNINGTOP']",200
MEP,MEP Infrastructure Developers Limited,210,0.0,0.0,3.7,NO TREND,DECREASING,36.61,0.0,0.09,7.69,BUY,SELL,SELL,0.08,BUY,False,True,STAY,-0.43,0.0,0.0,['DOJI'],100,['DOJI'],0
MERCATOR,Mercator Limited,0,0.0,,0.85,NO TREND,DECREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
METALFORGE,Metalyst Forgings Limited,16,0.0,,4.05,NO TREND,INCREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
METKORE,Metkore Alloys & Industries Limited,0,0.0,,0.65,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
METROBRAND,Metro Brands Limited,31376,39020.0,0.75,1220.85,DECREASING,INCREASING,59.57,4.1,36.36,0.94,STAY,BUY,BUY,0.48,SELL,False,True,STAY,-0.14,1.65,0.0,,0,,0
METROPOLIS,Metropolis Healthcare Limited,8829,47113.0,0.53,2168.0,DECREASING,INCREASING,52.39,1.13,62.39,2.74,STAY,BUY,BUY,0.05,STAY,False,True,STAY,-0.26,0.65,0.0,,0,,0
MFSL,Max Financial Services Limited,34587,1349025.0,1.92,1188.05,DECREASING,INCREASING,48.21,2.22,35.06,1.32,STAY,BUY,SELL,0.34,STAY,False,False,STAY,0.32,1.03,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
MGEL,Mangalam Global Enterprise Limited,283,92658.0,0.42,23.29,DECREASING,INCREASING,41.89,1.24,1.32,3.68,STAY,BUY,SELL,0.37,STRONG SELL,False,False,STAY,0.01,-0.68,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
MGL,Mahanagar Gas Limited,13473,628941.0,0.56,1178.7,DECREASING,INCREASING,21.54,0.37,57.57,3.52,BUY,SELL,SELL,0.28,SELL,False,False,STAY,-0.24,-0.11,0.0,,-100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",200
MHHL,Mohini Health & Hygiene Limited,96,10500.0,0.83,49.2,DECREASING,INCREASING,37.93,0.85,1.79,1.26,BUY,BUY,SELL,0.77,STAY,False,False,STAY,-0.01,-1.2,0.0,['HARAMI'],-100,,0
