STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
FAZE3Q,Faze Three Limited,873,10016.0,1.15,413.95,DECREASING,INCREASING,50.3,-0.13,18.46,1.61,STAY,SELL,BUY,0.47,STAY,False,False,STAY,-0.46,0.01,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
FCL,Fineotex Chemical Limited,4075,102557.0,0.71,352.0,DECREASING,INCREASING,43.17,-0.3,12.5,2.83,STAY,SELL,SELL,0.47,SELL,False,False,STAY,0.29,-0.17,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",300,"['DOJI', 'LONGLEGGEDDOJI']",0
FCONSUMER,Future Consumer Limited,149,0.0,0.0,0.54,INCREASING,DECREASING,68.71,0.0,0.0,7.69,STAY,BUY,BUY,0.85,SELL,False,True,STAY,-0.23,0.0,0.0,['DOJI'],100,['DOJI'],100
FCSSOFT,FCS Software Solutions Limited,623,7163346.0,1.69,3.38,INCREASING,INCREASING,46.53,-3.74,0.16,0.77,STAY,SELL,SELL,0.34,STAY,False,False,STAY,0.49,-1.17,-8.13,,0,,0
FDC,FDC Limited,6917,63612.0,0.79,511.7,DECREASING,INCREASING,46.77,-2.81,16.18,1.28,STAY,SELL,STRONG SELL,0.22,SELL,False,False,STAY,0.16,-0.99,0.0,,0,,0
FEDDERELEC,Fedders Electric and Engineering Limited,0,0.0,,4.6,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
FEDERALBNK,The Federal Bank  Limited,36589,7277226.0,0.65,210.78,INCREASING,INCREASING,61.65,-0.52,4.74,2.81,STAY,BUY,BUY,0.55,STRONG BUY,False,False,STAY,0.11,-0.34,0.0,,0,['HAMMER'],100
FEDFINA,Fedbank Financial Services Limited,4190,1124550.0,0.39,114.78,DECREASING,DECREASING,66.39,5.0,4.63,-0.46,STAY,BUY,BUY,0.19,BUY,False,False,STAY,0.22,2.76,0.0,,0,,0
FEL,Future Enterprises Limited,27,72793.0,0.75,0.75,NO TREND,DECREASING,48.11,3.93,0.02,0.75,STAY,SELL,SELL,0.08,STRONG SELL,False,True,STAY,-0.01,0.0,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
FELIX,Felix Industries Limited,414,18500.0,0.5,176.75,DECREASING,INCREASING,28.0,-1.45,6.76,3.6,BUY,BUY,SELL,0.97,STRONG SELL,False,True,STAY,0.11,0.0,-2.4,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200,['DOJI'],100
FIBERWEB,Fiberweb (India) Limited,87,537435.0,1.35,57.14,INCREASING,INCREASING,69.02,3.9,3.2,-9.04,STAY,BUY,BUY,0.94,STRONG BUY,False,False,STAY,0.76,4.58,0.0,,-100,,0
FIDEL,Fidel Softech Limited,154,14000.0,0.79,174.9,INCREASING,INCREASING,64.78,1.59,8.91,1.65,STAY,BUY,BUY,0.81,STRONG BUY,False,False,STAY,0.44,3.49,0.0,,0,,0
FIEMIND,Fiem Industries Limited,2981,28922.0,0.55,1528.1,DECREASING,INCREASING,44.98,0.23,54.69,2.64,STAY,SELL,SELL,0.19,STAY,False,False,STAY,-0.03,0.41,0.0,"['DOJI', 'LONGLEGGEDDOJI']",-100,['SPINNINGTOP'],100
FILATEX,Filatex India Limited,2598,2101963.0,1.19,67.26,INCREASING,INCREASING,64.98,3.47,2.71,1.05,STAY,BUY,BUY,0.62,STAY,False,True,STAY,0.43,2.03,0.0,,0,,0
FINCABLES,Finolex Cables Limited,15309,196060.0,1.71,1149.85,DECREASING,INCREASING,39.73,1.62,43.93,-0.33,BUY,SELL,SELL,0.36,BUY,False,True,STAY,-0.02,0.56,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",400,"['HIGHWAVE', 'SPINNINGTOP']",200
FINEORG,Fine Organic Industries Limited,12370,41674.0,1.69,5197.9,NO TREND,NO TREND,56.59,0.59,189.93,0.63,STAY,BUY,BUY,0.0,STAY,True,False,STAY,0.35,-0.42,0.0,,-200,,-100
FINOPB,Fino Payments Bank Limited,2365,115380.0,1.21,370.3,DECREASING,INCREASING,46.44,4.73,15.82,1.3,STAY,BUY,BUY,0.28,STRONG SELL,False,True,STAY,0.5,2.58,0.0,,0,,0
FINPIPE,Finolex Industries Limited,15291,281190.0,0.89,268.45,DECREASING,INCREASING,39.69,-0.0,10.31,3.7,BUY,SELL,SELL,0.28,SELL,False,False,STAY,0.54,-0.54,0.0,,0,['HAMMER'],100
FIVECORE,Five Core Electronics Limited,0,0.0,,31.7,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
FIVESTAR,Five-Star Business Finance Limited,21028,1292037.0,1.4,655.8,DECREASING,INCREASING,31.34,-0.11,23.94,5.43,BUY,SELL,BUY,0.51,BUY,False,True,STAY,0.26,0.12,0.0,['3INSIDE'],100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",200
FLAIR,Flair Writing Industries Limited,2643,35686.0,0.31,281.65,DECREASING,DECREASING,52.35,-4.08,10.58,3.62,STAY,BUY,BUY,0.08,STRONG SELL,False,False,STAY,-0.13,-0.51,0.0,"['HARAMI', 'SPINNINGTOP']",200,['INVERTEDHAMMER'],100
FLEXITUFF,Flexituff Ventures International Limited,125,18746.0,2.9,59.24,DECREASING,INCREASING,43.09,-2.77,3.7,3.54,STAY,BUY,SELL,0.38,STAY,False,False,STAY,0.12,-2.89,0.0,,0,,0
FLFL,Future Lifestyle Fashions Limited,41,42047.0,0.82,2.3,NO TREND,DECREASING,47.36,-2.49,0.13,2.22,STAY,BUY,SELL,0.07,STAY,False,False,STAY,0.11,-1.29,0.0,,0,['HAMMER'],100
FLUOROCHEM,Gujarat Fluorochemicals Limited,34024,122176.0,0.94,3957.2,DECREASING,INCREASING,36.47,0.41,167.78,3.57,BUY,BUY,SELL,0.44,SELL,False,False,STAY,0.6,-0.77,0.0,,0,,0
FMGOETZE,Federal-Mogul Goetze (India) Limited.,1791,26721.0,0.86,398.7,DECREASING,INCREASING,43.97,0.0,11.14,4.1,STAY,BUY,BUY,0.08,STAY,False,False,STAY,0.23,-0.37,0.0,"['DOJI', 'LONGLEGGEDDOJI']",-100,,0
FMNL,Future Market Networks Limited,32,145070.0,1.97,18.67,INCREASING,INCREASING,83.96,1.39,0.34,-8.73,SELL,BUY,BUY,0.99,STRONG BUY,True,True,STAY,-0.23,1.47,0.0,['DOJI'],100,,0
FOCUS,Focus Lighting and Fixtures Limited,953,74681.0,0.63,117.9,NO TREND,INCREASING,39.22,-2.72,3.28,-3.56,BUY,SELL,SELL,0.04,STAY,False,False,STAY,0.27,-3.91,0.0,['DOJI'],100,,-200
FONEBOX,Fonebox Retail Limited,132,6000.0,1.3,138.0,DECREASING,NO TREND,28.65,0.0,5.16,-2.66,BUY,SELL,SELL,0.73,STRONG SELL,False,False,STAY,-0.01,-4.79,0.0,['DOJI'],100,,-100
FOODSIN,Foods & Inns Limited,700,104711.0,1.09,116.14,DECREASING,DECREASING,44.38,-2.22,5.83,2.43,STAY,SELL,SELL,0.18,STAY,False,False,STAY,0.41,-2.4,0.0,,0,,0
FORCEMOT,FORCE MOTORS LTD,9441,15984.0,0.71,6892.3,NO TREND,INCREASING,49.01,-1.66,260.64,1.35,STAY,SELL,SELL,0.04,STAY,False,False,STAY,0.46,-1.11,0.0,,0,,0
FORTIS,Fortis Healthcare Limited,31723,1010233.0,0.49,659.2,INCREASING,INCREASING,56.7,2.49,25.69,2.42,STAY,BUY,BUY,0.67,STRONG BUY,False,False,STAY,0.73,0.73,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,,0
FOSECOIND,Foseco India Limited,1859,1053.0,0.97,4426.15,NO TREND,INCREASING,43.56,-4.23,145.53,0.01,STAY,BUY,STRONG SELL,0.02,STAY,False,False,STAY,-0.08,-1.97,0.0,,0,,-200
FRETAIL,Future Retail Limited,111,0.0,,2.28,NO TREND,DECREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,BUY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
FROG,Frog Cellsat Limited,254,34800.0,0.35,347.75,NO TREND,INCREASING,52.97,0.67,19.57,4.47,STAY,BUY,BUY,0.09,STAY,False,False,STAY,0.76,1.13,0.0,,0,,0
FSC,Future Supply Chain Solutions Limited,29,0.0,0.0,2.1,NO TREND,DECREASING,42.34,0.0,0.06,7.69,STAY,SELL,SELL,0.02,STAY,False,True,STAY,-0.58,0.0,0.0,['DOJI'],100,['DOJI'],100
FSL,Firstsource Solutions Limited,13776,4509586.0,1.51,366.7,INCREASING,INCREASING,58.12,2.38,16.48,0.6,STAY,BUY,BUY,0.14,STAY,False,False,STAY,0.36,1.3,0.0,,-100,,0
FUSION,Fusion Micro Finance Limited,4679,491868.0,0.89,180.83,DECREASING,DECREASING,41.18,-4.66,10.38,-2.08,STAY,SELL,SELL,0.68,STRONG SELL,False,False,STAY,-0.42,-3.56,0.0,,0,,0
GABRIEL,Gabriel India Limited,4795,90416.0,0.69,443.2,NO TREND,INCREASING,53.82,-0.61,15.3,4.47,STAY,BUY,BUY,0.23,STAY,False,False,STAY,-0.06,-0.27,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",400
GAEL,Gujarat Ambuja Exports Limited,7331,352457.0,0.64,124.22,DECREASING,INCREASING,41.29,1.39,4.17,3.53,STAY,SELL,SELL,0.21,STAY,False,True,STAY,0.28,0.18,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'TRISTAR', 'SPINNINGTOP']",500
GAIL,GAIL (India) Limited,119042,12477142.0,0.93,199.46,DECREASING,INCREASING,45.13,3.66,6.53,2.85,STAY,SELL,BUY,0.14,STRONG SELL,False,True,STAY,0.04,0.89,0.0,,0,,0
GALAXYSURF,Galaxy Surfactants Limited,8052,4530.0,0.31,2810.75,DECREASING,INCREASING,45.35,0.23,105.83,4.94,STAY,SELL,SELL,0.14,STAY,False,False,STAY,0.04,0.34,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
GALLANTT,Gallantt Ispat Limited,4632,58298.0,2.53,346.85,DECREASING,INCREASING,58.66,8.8,15.46,-3.13,STAY,SELL,BUY,0.33,STAY,False,True,STAY,-0.17,4.69,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",300,,0
GANDHAR,Gandhar Oil Refinery (India) Limited,1958,296384.0,0.82,222.88,DECREASING,DECREASING,51.25,1.1,7.01,2.31,STAY,BUY,BUY,0.09,STAY,False,True,STAY,0.67,0.31,0.0,,0,,-100
GANDHITUBE,Gandhi Special Tubes Limited,946,1584.0,0.59,793.55,NO TREND,INCREASING,57.02,0.08,20.48,4.42,STAY,BUY,BUY,0.0,STAY,False,False,STAY,0.09,-0.04,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200
GANECOS,Ganesha Ecosphere Limited,2496,216478.0,0.96,2399.05,INCREASING,INCREASING,55.28,1.02,122.88,0.93,STAY,BUY,BUY,0.5,STAY,False,False,STAY,0.33,-0.04,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
GANESHBE,Ganesh Benzoplast Limited,1319,51311.0,0.69,138.09,DECREASING,NO TREND,49.51,0.25,5.24,1.97,STAY,BUY,BUY,0.51,STRONG SELL,False,False,STAY,-0.22,-0.3,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",-100
GANESHHOUC,Ganesh Housing Corporation Limited,6175,304726.0,1.18,1267.25,INCREASING,INCREASING,71.22,1.8,61.66,0.52,SELL,BUY,BUY,0.91,STRONG BUY,False,False,STAY,0.06,1.47,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",100,['SPINNINGTOP'],100
GANGAFORGE,Ganga Forging Limited,96,135452.0,1.08,7.15,NO TREND,INCREASING,47.23,4.73,0.4,1.09,STAY,SELL,SELL,0.21,STAY,False,False,STAY,0.32,3.32,0.0,,0,,0
GANGESSECU,Ganges Securities Limited,114,9698.0,0.31,214.79,INCREASING,INCREASING,59.78,0.9,13.2,5.19,STAY,BUY,BUY,0.35,SELL,False,False,STAY,0.49,1.05,0.0,,-100,,0
GANGOTRI,Gangotri Textiles Limited,0,0.0,0.0,1.14,NO TREND,INCREASING,27.98,0.0,0.01,7.69,BUY,SELL,SELL,0.0,BUY,False,True,STAY,-0.1,0.0,0.0,['DOJI'],100,['DOJI'],100
GARFIBRES,Garware Technical Fibres Limited,6776,32013.0,1.07,4653.2,INCREASING,INCREASING,59.52,2.38,218.51,0.47,STAY,BUY,BUY,0.63,STAY,False,False,STAY,0.47,2.09,0.0,['HAMMER'],100,,0
GATECH,GACM Technologies Limited,28,890781.0,0.67,0.71,NO TREND,DECREASING,38.52,2.58,0.03,4.9,BUY,SELL,SELL,0.46,STAY,False,True,STAY,-0.12,0.0,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",400,"['DOJI', 'TRISTAR']",200
GATEWAY,Gateway Distriparks Limited,5008,1260927.0,1.32,82.62,NO TREND,INCREASING,42.45,-3.19,2.73,0.81,STAY,BUY,SELL,0.56,STRONG SELL,False,False,STAY,-0.19,-2.11,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
GAYAHWS,Gayatri Highways Limited,0,0.0,0.0,1.77,INCREASING,INCREASING,75.37,0.0,0.07,7.69,SELL,BUY,BUY,0.98,STRONG BUY,False,True,STAY,0.22,0.0,0.0,['DOJI'],100,['DOJI'],100
GAYAPROJ,Gayatri Projects Limited,0,52247.0,0.69,8.17,DECREASING,INCREASING,41.87,3.8,0.31,-9.08,STAY,BUY,STRONG BUY,0.64,SELL,False,True,STAY,-0.29,1.49,0.0,,-100,['SPINNINGTOP'],100
GBGLOBAL,GB Global Limited,0,0.0,,930.0,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
GEECEE,GeeCee Ventures Limited,534,18422.0,1.98,420.7,INCREASING,INCREASING,59.68,5.02,15.49,-1.92,STAY,BUY,BUY,0.19,STAY,False,True,STAY,0.16,2.07,0.0,,0,,0
GEEKAYWIRE,Geekay Wires Limited,487,44966.0,1.26,97.79,DECREASING,INCREASING,47.24,1.55,4.38,0.85,STAY,BUY,BUY,0.05,STAY,False,True,STAY,0.37,0.56,0.0,['SPINNINGTOP'],100,['SPINNINGTOP'],100
GENCON,Generic Engineering Construction and Projects Limited,200,26364.0,0.43,40.05,NO TREND,DECREASING,48.3,0.34,2.54,6.0,STAY,BUY,SELL,0.04,STAY,False,False,STAY,-0.11,-0.07,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",300
GENESYS,Genesys International Corporation Limited,2338,293970.0,0.31,906.9,INCREASING,INCREASING,66.28,-0.61,42.57,4.26,STAY,BUY,BUY,0.89,BUY,False,False,STAY,0.29,-0.56,0.0,['SPINNINGTOP'],100,,-100
GENSOL,Gensol Engineering Limited,3337,76057.0,1.38,799.1,NO TREND,INCREASING,46.25,-0.68,30.23,1.33,STAY,BUY,SELL,0.01,STAY,False,False,STAY,0.02,-0.36,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI']",0
GENUSPAPER,Genus Paper & Boards Limited,478,204151.0,1.03,22.17,DECREASING,INCREASING,48.22,4.8,0.88,-1.5,STAY,SELL,STRONG BUY,0.1,STAY,False,False,STAY,0.06,0.86,0.0,,0,['SPINNINGTOP'],100
GENUSPOWER,Genus Power Infrastructures Limited,5933,411086.0,0.42,441.0,INCREASING,INCREASING,58.43,1.6,17.21,2.6,STAY,BUY,BUY,0.37,SELL,False,False,SELL,0.5,0.4,0.0,,-100,"['HARAMI', 'SPINNINGTOP']",200
GEOJITFSL,Geojit Financial Services Limited,1535,414844.0,0.93,118.76,DECREASING,INCREASING,40.72,-2.01,6.88,0.16,STAY,SELL,STRONG SELL,0.59,SELL,False,False,STAY,0.63,-2.42,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,-100
GEPIL,GE Power India Limited,1785,189554.0,1.08,419.1,INCREASING,INCREASING,59.01,3.58,18.09,0.46,STAY,BUY,BUY,0.85,STAY,False,False,STAY,0.25,2.46,0.0,,-100,,0
GESHIP,The Great Eastern Shipping Company Limited,14294,194254.0,0.75,1100.85,DECREASING,INCREASING,34.63,-0.29,43.5,3.63,BUY,SELL,SELL,0.72,STRONG SELL,False,False,STAY,0.17,-0.82,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER', 'HIGHWAVE', 'SPINNINGTOP']",600,,-100
GET&D,GE T&D India Limited,21719,0.0,,1771.1,NO TREND,INCREASING,31.11,0.0,28.95,7.69,BUY,BUY,BUY,0.0,STAY,False,True,STAY,0.04,0.0,0.0,['DOJI'],100,['DOJI'],100
GFLLIMITED,GFL Limited,744,142593.0,1.03,97.68,NO TREND,INCREASING,51.62,-0.65,6.56,2.99,STAY,BUY,BUY,0.17,STAY,False,False,STAY,0.8,-0.98,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,,-100
GFSTEELS,Grand Foundry Limited,0,0.0,0.0,8.49,NO TREND,INCREASING,100.0,0.0,0.01,7.69,SELL,BUY,SELL,,SELL,False,True,STAY,-0.0,0.0,0.0,['DOJI'],100,['DOJI'],100
GHCL,GHCL Limited,4242,84934.0,0.71,601.6,NO TREND,INCREASING,53.35,1.32,21.5,2.52,STAY,BUY,BUY,0.0,STAY,False,False,STAY,0.22,0.28,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GHCLTEXTIL,GHCL Textiles Limited,724,82437.0,0.57,96.34,NO TREND,INCREASING,54.92,2.84,4.22,3.65,STAY,BUY,STRONG BUY,0.03,STAY,False,False,STAY,0.44,0.99,0.0,,0,,0
GICHSGFIN,GIC Housing Finance Limited,1084,62281.0,0.57,218.01,NO TREND,INCREASING,54.78,0.21,7.34,2.05,STAY,BUY,BUY,0.07,STAY,False,False,STAY,-0.26,0.0,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GICL,Globe International Carriers Limited,127,373500.0,3.52,57.65,DECREASING,INCREASING,44.95,0.31,3.86,-11.95,STAY,SELL,SELL,0.33,STRONG SELL,False,True,STAY,-0.32,6.76,0.0,,0,,0
GICRE,General Insurance Corporation of India,57851,915293.0,0.89,399.6,NO TREND,INCREASING,58.83,0.87,12.75,1.3,STAY,BUY,BUY,0.57,STAY,False,False,STAY,0.41,0.49,0.0,['SPINNINGTOP'],100,,0
GILLANDERS,Gillanders Arbuthnot & Company Limited,151,141034.0,2.38,124.05,INCREASING,INCREASING,80.12,3.74,5.13,-8.84,SELL,BUY,BUY,1.0,STRONG BUY,True,True,STAY,0.57,3.37,0.0,['MARUBOZU'],100,,0
GILLETTE,Gillette India Limited,21244,28307.0,0.29,9812.7,INCREASING,INCREASING,55.41,0.59,429.21,2.56,STAY,BUY,STRONG BUY,0.0,STRONG BUY,False,False,STAY,0.28,0.31,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GINNIFILA,Ginni Filaments Limited,259,571152.0,3.09,31.89,DECREASING,INCREASING,62.03,11.16,1.6,-12.21,STAY,STRONG BUY,BUY,0.02,STAY,False,False,STAY,0.52,6.58,0.0,,-200,,0
GIPCL,Gujarat Industries Power Company Limited,2466,258932.0,0.4,211.65,DECREASING,INCREASING,53.23,-0.84,8.48,3.04,STAY,BUY,BUY,0.24,STRONG SELL,False,False,STAY,-0.08,-0.63,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",300,,-100
GIRIRAJ,Giriraj Civil Developers Limited,1293,0.0,0.0,385.0,DECREASING,INCREASING,43.07,-0.0,18.67,7.69,STAY,BUY,SELL,0.27,BUY,False,True,STAY,-0.44,0.0,0.0,['DOJI'],100,['DOJI'],100
GITANJALI,Gitanjali Gems Limited,0,0.0,,1.05,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
GKWLIMITED,GKW Limited,848,1149.0,0.63,2607.05,DECREASING,INCREASING,32.13,-2.19,165.36,1.03,BUY,SELL,SELL,0.5,SELL,False,False,STAY,0.32,-2.84,0.0,,0,,0
GLAND,Gland Pharma Limited,30392,64266.0,0.57,1738.0,INCREASING,INCREASING,51.91,2.41,56.44,3.49,STAY,BUY,SELL,0.28,STAY,False,False,STAY,0.36,1.07,0.0,,0,,0
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,32976,74317.0,0.65,2444.4,DECREASING,INCREASING,43.81,3.45,87.9,2.59,STAY,SELL,SELL,0.73,STRONG SELL,False,False,STAY,-0.12,1.28,0.0,,0,,0
GLENMARK,Glenmark Pharmaceuticals Limited,27046,290320.0,0.66,1528.65,DECREASING,INCREASING,39.51,6.48,54.45,2.56,BUY,SELL,SELL,0.73,SELL,False,False,STAY,-0.1,1.91,0.0,,0,['MARUBOZU'],100
GLFL,Gujarat Lease Financing Limited,22,24778.0,1.37,8.56,DECREASING,INCREASING,67.93,3.25,0.31,-7.01,STAY,BUY,BUY,0.5,SELL,False,False,STAY,0.55,-2.17,0.0,,0,,0
GLOBAL,Global Education Limited,468,35245.0,0.66,189.07,NO TREND,NO TREND,50.56,-2.88,9.53,0.52,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.55,-3.54,0.0,,0,,0
GLOBALPET,Global Pet Industries Limited,101,3000.0,1.11,114.0,DECREASING,INCREASING,26.72,-1.26,3.23,0.56,BUY,SELL,SELL,0.98,SELL,False,False,STAY,0.55,-2.56,0.0,['DOJI'],0,,-200
GLOBALVECT,Global Vectra Helicorp Limited,172,8527.0,1.0,258.55,DECREASING,INCREASING,47.37,3.9,11.3,-2.45,STAY,BUY,SELL,0.38,SELL,False,False,STAY,-0.36,5.49,0.0,,-100,,0
GLOBE,Globe Textiles (India) Limited,111,493557.0,0.59,4.35,NO TREND,INCREASING,42.35,1.89,0.25,1.1,STAY,BUY,SELL,0.04,BUY,False,False,STAY,0.09,-2.9,0.0,,0,,0
GLOBUSSPR,Globus Spirits Limited,1918,167923.0,1.18,883.7,DECREASING,NO TREND,41.24,5.67,51.83,1.85,STAY,SELL,SELL,0.59,STRONG SELL,False,False,STAY,-0.29,3.71,0.0,,-100,,0
GLS,Glenmark Life Sciences Limited,9516,82904.0,0.8,1084.1,NO TREND,INCREASING,48.03,0.61,48.44,3.62,STAY,BUY,BUY,0.0,STAY,False,False,STAY,-0.66,0.32,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GMBREW,GM Breweries Limited,1158,15454.0,0.67,806.0,NO TREND,INCREASING,53.0,2.21,26.03,2.83,STAY,SELL,BUY,0.07,STAY,False,False,STAY,-0.14,0.94,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,['ENGULFING'],100
GMDCLTD,Gujarat Mineral Development Corporation Limited,10937,585587.0,0.77,345.3,NO TREND,INCREASING,50.0,0.0,13.51,3.25,STAY,SELL,SELL,0.29,STAY,False,False,STAY,0.13,-0.49,0.0,,-100,,-100
GMMPFAUDLR,GMM Pfaudler Limited,5556,29844.0,0.06,1221.65,DECREASING,DECREASING,26.98,5.61,38.22,4.12,BUY,SELL,SELL,0.61,SELL,False,False,STAY,-0.3,0.55,0.0,,0,['HARAMI'],100
GMRINFRA,GMR Airports Infrastructure Limited,49253,22663940.0,1.02,83.21,NO TREND,INCREASING,53.12,1.73,2.86,2.98,STAY,STRONG BUY,BUY,0.03,STAY,False,True,STAY,-0.1,0.71,0.0,['SPINNINGTOP'],100,,0
GMRP&UI,GMR Power and Urban Infra Limited,2586,881647.0,0.67,114.72,DECREASING,INCREASING,48.84,-0.95,5.61,3.1,STAY,BUY,BUY,0.07,STRONG SELL,False,False,STAY,0.09,-1.95,0.0,,0,,0
GNA,GNA Axles Limited,1633,17889.0,0.54,413.8,NO TREND,INCREASING,52.79,-2.22,12.73,1.62,STAY,BUY,BUY,0.09,STAY,False,True,STAY,0.36,0.29,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",200
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,9185,1373501.0,1.16,638.8,DECREASING,INCREASING,60.7,6.8,19.82,-4.24,STAY,BUY,BUY,0.39,STRONG SELL,False,True,STAY,-0.43,4.7,0.0,,0,['MARUBOZU'],100
GOACARBON,Goa Carbon Limited,675,12857.0,0.68,673.4,DECREASING,INCREASING,40.83,-0.82,23.26,2.82,STAY,SELL,STRONG SELL,0.9,STRONG SELL,False,False,STAY,0.35,-0.97,0.0,,0,,0
GOCLCORP,GOCL Corporation Limited,2253,22177.0,0.68,384.4,DECREASING,INCREASING,44.1,1.06,15.59,3.65,STAY,SELL,SELL,0.29,STAY,False,False,STAY,0.24,1.16,0.0,,0,,0
GOCOLORS,Go Fashion (India) Limited,6509,12891.0,0.7,1122.05,DECREASING,INCREASING,43.38,-2.23,45.96,4.08,STAY,SELL,STRONG SELL,0.37,STRONG SELL,False,False,STAY,0.16,-0.29,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",0
GODFRYPHLP,Godfrey Phillips India Limited,16061,32006.0,0.79,5874.7,DECREASING,INCREASING,35.2,1.85,280.47,3.19,BUY,BUY,SELL,0.59,SELL,False,False,STAY,0.15,0.11,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GODHA,Godha Cabcon & Insulation Limited,43,2615609.0,0.99,0.95,INCREASING,DECREASING,53.93,-3.3,0.04,0.44,STAY,BUY,BUY,0.46,STAY,False,False,STAY,0.28,-3.06,0.0,['HAMMER'],100,,0
GODREJAGRO,Godrej Agrovet Limited,9360,67030.0,0.58,750.55,NO TREND,INCREASING,50.93,-0.39,22.72,-0.18,STAY,BUY,BUY,0.02,STAY,False,False,STAY,-0.05,-1.63,0.0,,0,,0
