STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
CMRSL,Cyber Media Research & Services Limited,37,3200.0,0.57,105.0,DECREASING,DECREASING,47.52,5.13,4.33,-1.2,STAY,STRONG BUY,SELL,0.69,STRONG SELL,False,True,STAY,-0.57,0.05,4.72,['DOJI'],0,['DOJI'],100
CMSINFO,CMS Info Systems Limited,6358,21320.0,0.06,512.0,DECREASING,INCREASING,45.45,-0.58,17.82,4.61,STAY,BUY,BUY,0.6,STAY,False,False,STAY,-0.17,-0.78,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,-100
COALINDIA,Coal India Limited,267524,60337.0,0.01,417.05,DECREASING,INCREASING,37.63,-0.07,10.37,5.58,BUY,SELL,BUY,0.02,STAY,False,False,STAY,0.2,-0.23,0.0,,-100,,0
COASTCORP,Coastal Corporation Limited,318,14196.0,0.68,250.4,NO TREND,INCREASING,58.35,6.07,12.44,-0.6,STAY,SELL,BUY,0.09,STAY,False,False,STAY,0.04,2.62,0.0,,0,,0
COCHINSHIP,Cochin Shipyard Limited,22935,15578.0,0.03,1680.0,INCREASING,INCREASING,70.49,-1.81,63.35,4.18,SELL,BUY,BUY,0.23,BUY,False,False,STAY,0.26,-0.28,0.0,['SPINNINGTOP'],100,"['DOJI', 'LONGLEGGEDDOJI']",100
COFFEEDAY,Coffee Day Enterprises Limited,1048,82487.0,5.0,26.41,DECREASING,INCREASING,34.25,-7.9,0.73,-7.0,BUY,SELL,SELL,0.18,STRONG SELL,False,True,STAY,0.23,0.0,-5.26,['DOJI'],100,['DOJI'],100
COFORGE,Coforge Limited,34014,10927.0,0.05,8937.35,INCREASING,INCREASING,85.5,0.63,159.16,3.9,SELL,BUY,BUY,0.98,STRONG BUY,False,False,STAY,-0.41,-0.05,0.06,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",-100
COLPAL,Colgate Palmolive (India) Limited,73717,21820.0,0.05,2844.95,DECREASING,INCREASING,40.57,-3.57,87.78,3.95,STAY,BUY,STRONG SELL,0.22,STAY,False,False,STAY,0.2,-1.45,0.0,,0,,0
COMMITTED,Committed Cargo Care Limited,59,3200.0,0.43,52.5,DECREASING,DECREASING,52.7,0.87,1.12,6.32,STAY,SELL,BUY,0.36,STAY,False,False,STAY,-0.34,0.0,0.38,,0,['DOJI'],100
COMPINFO,Compuage Infocom Limited,36,55926.0,0.8,3.53,NO TREND,DECREASING,79.79,3.87,0.08,-7.32,SELL,BUY,BUY,0.71,BUY,False,True,STAY,0.38,1.15,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300,,0
COMPUSOFT,Compucom Software Limited,184,3604.0,0.07,29.23,NO TREND,INCREASING,58.23,2.07,1.16,5.12,STAY,BUY,BUY,0.13,STAY,False,True,STAY,0.5,0.97,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300,,0
COMSYN,Commercial Syn Bags Limited,251,1165.0,0.03,71.89,INCREASING,DECREASING,60.9,0.95,3.88,5.93,STAY,BUY,BUY,0.04,STAY,False,False,STAY,0.22,0.81,0.0,['MORNINGSTAR'],100,,0
CONCOR,Container Corporation of India Limited,53745,37055.0,0.05,847.55,NO TREND,INCREASING,63.65,1.3,19.7,5.33,STAY,BUY,BUY,0.0,STAY,False,False,STAY,0.02,0.36,0.0,,-100,['HARAMI'],100
CONCORDBIO,Concord Biotech Limited,15910,1274.0,0.02,2156.3,INCREASING,INCREASING,69.61,-2.85,72.44,4.08,STAY,BUY,BUY,0.05,STRONG BUY,False,False,STAY,0.09,-1.31,0.0,,-100,,-100
CONFIPET,Confidence Petroleum India Limited,2411,27711.0,0.07,78.49,NO TREND,INCREASING,59.46,-0.04,2.8,6.07,STAY,BUY,BUY,0.2,STAY,False,False,STAY,-0.34,-0.3,0.0,,0,['DOJI'],100
CONSOFINVT,Consolidated Finvest & Holdings Limited,718,1587.0,0.14,221.72,INCREASING,INCREASING,68.27,0.84,9.69,2.84,STAY,BUY,BUY,0.33,STAY,False,False,STAY,0.11,-2.26,0.0,,0,,-100
CONTI,Continental Seeds and Chemicals Limited,22,0.0,0.0,41.3,DECREASING,INCREASING,38.45,0.0,0.86,7.69,BUY,BUY,SELL,0.66,STAY,False,True,STAY,0.15,0.0,0.0,['DOJI'],100,['DOJI'],100
CONTROLPR,Control Print Limited,1487,673.0,0.04,739.05,NO TREND,INCREASING,46.01,0.06,25.23,4.03,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.05,1.21,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
COOLCAPS,Cool Caps Industries Limited,514,38500.0,1.85,818.7,NO TREND,DECREASING,62.12,4.57,26.17,-0.2,STAY,BUY,BUY,0.0,STAY,False,False,STAY,0.27,1.83,0.0,,0,,0
CORALFINAC,Coral India Finance & Housing Limited,149,10586.0,1.31,48.15,DECREASING,INCREASING,44.83,-0.32,1.06,7.18,STAY,SELL,SELL,0.55,STAY,False,True,STAY,0.27,0.0,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'TRISTAR']",400,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
CORDSCABLE,Cords Cable Industries Limited,223,12014.0,0.24,217.51,NO TREND,INCREASING,66.46,0.57,8.93,2.52,STAY,BUY,BUY,0.16,STAY,False,False,STAY,0.32,0.48,0.0,,0,['SPINNINGTOP'],100
COROMANDEL,Coromandel International Limited,31654,2996.0,0.01,1753.65,INCREASING,INCREASING,57.7,-1.91,49.1,6.06,STAY,BUY,STRONG SELL,0.76,STAY,False,False,STAY,0.03,-0.5,0.0,,-100,,0
COSMOFIRST,COSMO FIRST LIMITED,1314,24391.0,0.19,902.4,INCREASING,NO TREND,80.64,1.19,31.72,3.76,SELL,BUY,BUY,0.99,SELL,False,False,STAY,0.48,1.05,0.0,,0,,0
COUNCODOS,Country Condo's Limited,37,8428.0,0.1,6.59,NO TREND,INCREASING,59.44,0.44,0.32,1.22,STAY,SELL,BUY,0.34,STAY,False,False,STAY,-0.22,-0.75,0.0,,0,['HARAMI'],-100
CPS,C P S Shapers Limited,72,8400.0,0.99,550.0,INCREASING,DECREASING,72.23,0.85,17.95,3.84,SELL,BUY,BUY,0.74,STRONG BUY,False,True,STAY,0.11,0.0,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",300,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'TRISTAR']",400
CRAFTSMAN,Craftsman Automation Limited,9116,1094.0,0.05,4952.7,NO TREND,INCREASING,44.3,0.61,164.78,6.16,STAY,BUY,SELL,0.39,STAY,False,False,STAY,0.11,0.03,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
CRAYONS,Crayons Advertising Limited,402,13000.0,1.0,107.55,DECREASING,DECREASING,50.61,-5.86,3.73,-4.69,STAY,BUY,BUY,0.03,STAY,False,False,STAY,-0.14,-4.82,0.0,['MARUBOZU'],100,,-100
CREATIVE,Creative Newtech Limited,1001,3648.0,0.12,1028.0,INCREASING,INCREASING,70.01,-0.91,44.2,3.55,SELL,BUY,BUY,0.73,STRONG BUY,False,False,STAY,0.49,-0.97,0.0,,0,,0
CREATIVEYE,Creative Eye Limited,8,2265.0,0.15,7.41,DECREASING,INCREASING,31.18,1.52,0.56,-1.49,BUY,SELL,SELL,0.0,STAY,False,False,STAY,0.27,5.56,0.0,,0,,0
CREDITACC,CREDITACCESS GRAMEEN LIMITED,22966,7219.0,0.02,933.6,DECREASING,INCREASING,49.34,0.05,39.36,5.87,STAY,SELL,BUY,0.14,STAY,False,False,STAY,-0.11,0.06,0.0,,-100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
CREST,Crest Ventures Limited,1066,560.0,0.02,483.7,NO TREND,INCREASING,55.42,0.77,22.25,6.15,STAY,SELL,BUY,0.41,STAY,False,True,STAY,-0.12,0.47,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
CRISIL,CRISIL Limited,37056,2383.0,0.08,5225.0,NO TREND,INCREASING,49.04,-3.83,181.74,3.56,STAY,SELL,SELL,0.02,STAY,False,False,STAY,0.3,-1.19,0.0,['HAMMER'],0,,0
CROMPTON,Crompton Greaves Consumer Electricals Limited,17203,18323.0,0.01,407.95,INCREASING,INCREASING,55.91,1.11,10.39,6.03,STAY,BUY,BUY,0.4,STAY,False,False,STAY,-0.29,0.36,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
CROWN,Crown Lifters Limited,221,26736.0,2.53,227.15,DECREASING,INCREASING,40.0,4.3,7.05,-2.02,BUY,SELL,SELL,0.26,STAY,False,True,STAY,0.4,0.0,0.0,"['DOJI', 'LONGLEGGEDDOJI']",200,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'TRISTAR']",400
CSBBANK,CSB Bank Limited,6150,15587.0,0.1,307.05,DECREASING,INCREASING,50.73,-0.15,8.5,4.25,STAY,SELL,SELL,0.07,STAY,False,False,STAY,-0.26,-0.9,0.0,['SPINNINGTOP'],100,,0
CSLFINANCE,CSL Finance Limited,1086,1079.0,0.07,332.0,DECREASING,INCREASING,54.21,1.17,15.55,4.33,STAY,SELL,BUY,0.6,STAY,False,False,STAY,0.18,0.61,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
CTE,Cambridge Technology Enterprises Limited,163,39667.0,0.53,104.14,NO TREND,INCREASING,72.31,0.01,4.85,1.4,SELL,BUY,BUY,0.05,BUY,False,False,STAY,0.21,0.14,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
CUB,City Union Bank Limited,10010,80742.0,0.03,184.94,INCREASING,INCREASING,70.34,-0.07,3.87,4.15,SELL,BUY,BUY,0.74,STRONG BUY,False,False,STAY,-0.22,0.08,0.0,,0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
CUBEXTUB,Cubex Tubings Limited,142,10013.0,0.15,95.0,DECREASING,INCREASING,52.93,5.7,6.05,2.58,STAY,SELL,BUY,0.73,STAY,False,False,STAY,0.01,1.71,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
CUMMINSIND,Cummins India Limited,83333,4771.0,0.01,3475.8,NO TREND,INCREASING,53.74,0.71,101.81,6.44,STAY,SELL,BUY,0.15,STAY,False,False,STAY,0.3,0.17,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",400,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",400
CUPID,Cupid Limited,3251,16913.0,0.05,83.13,NO TREND,INCREASING,59.45,3.48,3.27,3.79,STAY,BUY,SELL,0.02,STRONG BUY,False,False,STAY,-0.09,0.14,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300
CURATECH,Cura Technologies Limited,0,0.0,,32.0,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
CYBERMEDIA,Cyber Media (India) Limited,36,1230.0,0.03,27.62,NO TREND,INCREASING,52.48,2.19,1.6,4.75,STAY,SELL,STRONG BUY,0.03,STAY,False,False,STAY,0.52,1.47,0.0,['HARAMI'],100,,0
CYBERTECH,Cybertech Systems And Software Limited,429,216752.0,3.37,224.05,NO TREND,INCREASING,60.56,2.85,8.51,3.73,STAY,BUY,BUY,0.2,STAY,False,True,STAY,0.22,0.0,1.96,['DOJI'],100,['DOJI'],100
CYIENT,Cyient Limited,22126,17333.0,0.04,2007.05,INCREASING,INCREASING,72.08,0.71,58.84,4.58,SELL,BUY,BUY,0.94,BUY,False,False,STAY,-0.0,0.45,0.0,,0,,0
CYIENTDLM,Cyient DLM Limited,5713,35836.0,0.1,672.3,INCREASING,INCREASING,55.36,-0.4,24.74,4.07,STAY,BUY,BUY,0.5,BUY,False,False,STAY,0.48,-0.69,0.0,,0,['HAMMER'],100
DABUR,Dabur India Limited,92704,132439.0,0.06,513.0,DECREASING,INCREASING,38.67,-8.39,9.78,-0.8,BUY,BUY,STRONG SELL,0.2,STRONG SELL,False,False,STAY,0.07,-1.16,0.0,,0,,0
DALBHARAT,Dalmia Bharat Limited,36424,4265.0,0.01,1917.7,INCREASING,DECREASING,64.7,-1.76,51.31,5.56,STAY,BUY,BUY,0.82,BUY,False,False,STAY,0.24,-0.74,0.0,['HARAMI'],100,,0
DALMIASUG,Dalmia Bharat Sugar and Industries Limited,2753,3337.0,0.05,438.5,DECREASING,INCREASING,52.61,2.06,17.28,5.11,STAY,BUY,BUY,0.08,STAY,False,False,STAY,-0.07,0.7,0.0,,0,,0
DAMODARIND,Damodar Industries Limited,97,544.0,0.02,46.49,NO TREND,NO TREND,69.98,2.1,2.12,2.29,STAY,BUY,BUY,0.68,BUY,False,False,SELL,0.28,-0.66,0.0,,0,['HARAMI'],100
DANGEE,Dangee Dums Limited,124,46020.0,0.45,7.05,DECREASING,DECREASING,45.27,-4.19,0.38,4.04,STAY,BUY,STRONG SELL,0.07,STAY,False,False,STAY,0.3,-1.67,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,,0
DATAMATICS,Datamatics Global Services Limited,3143,32027.0,0.29,640.0,NO TREND,INCREASING,73.05,2.58,22.85,1.53,SELL,BUY,BUY,0.36,BUY,False,False,STAY,0.45,1.76,0.0,['ENGULFING'],100,,0
DATAPATTNS,Data Patterns (India) Limited,13559,10990.0,0.04,2610.35,INCREASING,INCREASING,67.21,0.5,98.55,5.4,STAY,BUY,BUY,0.6,BUY,False,False,STAY,0.16,0.59,0.0,,0,,0
DAVANGERE,Davangere Sugar Company Limited,723,428547.0,0.25,6.0,DECREASING,DECREASING,47.97,-1.56,0.22,6.29,STAY,SELL,SELL,0.63,STAY,False,False,STAY,-0.12,-0.5,0.0,,0,,0
DBCORP,D.B.Corp Limited,4689,1505.0,0.02,331.0,NO TREND,INCREASING,68.89,-0.66,9.7,6.58,STAY,BUY,BUY,0.3,STAY,False,False,STAY,0.19,-0.15,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",200
DBL,Dilip Buildcon Limited,6680,8031.0,0.07,497.0,NO TREND,INCREASING,60.57,0.03,15.79,5.89,STAY,BUY,BUY,0.05,STAY,False,False,STAY,-0.07,-0.38,0.0,,0,,0
DBOL,Dhampur Bio Organics Limited,765,11190.0,0.19,128.0,NO TREND,DECREASING,54.87,2.44,4.23,2.25,STAY,SELL,STRONG BUY,0.25,STAY,False,False,STAY,-0.09,1.31,0.0,,0,['ENGULFING'],100
DBREALTY,D B Realty Limited,10559,83897.0,0.04,179.55,INCREASING,INCREASING,63.03,1.33,7.19,4.13,STAY,BUY,BUY,0.66,STAY,False,False,STAY,0.27,1.44,0.0,,0,,0
DBSTOCKBRO,DB (International) Stock Brokers Limited,138,2250.0,0.19,45.41,NO TREND,INCREASING,47.19,-4.83,2.52,2.82,STAY,BUY,BUY,0.53,STAY,False,False,STAY,0.44,-3.38,0.0,,-100,,-100
DCAL,Dishman Carbogen Amcis Limited,3693,158358.0,0.14,275.33,INCREASING,INCREASING,78.66,1.32,12.5,3.4,SELL,BUY,BUY,0.95,STRONG BUY,False,False,STAY,0.24,2.2,0.0,,0,,0
DCBBANK,DCB Bank Limited,3733,61377.0,0.04,129.37,INCREASING,INCREASING,68.61,-0.34,3.99,5.65,STAY,BUY,BUY,0.88,BUY,False,True,STAY,-0.02,0.36,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",400,,0
DCI,Dc Infotech And Communication Limited,239,2925.0,0.21,336.0,DECREASING,INCREASING,46.11,-2.61,18.74,3.36,STAY,SELL,STRONG SELL,0.58,STAY,False,False,STAY,-0.09,-2.24,0.0,,0,,0
DCM,DCM  Limited,134,776.0,0.03,96.66,INCREASING,INCREASING,59.57,0.3,4.47,3.19,STAY,BUY,BUY,0.14,STAY,False,False,STAY,0.16,-1.8,0.0,,0,,0
DCMFINSERV,DCM Financial Services Limited,8,494.0,0.05,6.87,DECREASING,INCREASING,55.71,10.7,0.2,-4.55,STAY,STRONG BUY,STRONG BUY,0.0,STRONG SELL,False,True,STAY,0.16,0.0,4.66,['DOJI'],100,['DOJI'],100
DCMNVL,DCM Nouvelle Limited,355,1515.0,0.07,194.17,DECREASING,INCREASING,51.98,3.06,9.48,1.85,STAY,BUY,BUY,0.07,STAY,False,False,STAY,0.05,-2.43,0.0,['SPINNINGTOP'],100,,0
DCMSHRIRAM,DCM Shriram Limited,13321,3138.0,0.04,1091.9,NO TREND,INCREASING,47.21,-0.12,54.44,5.5,STAY,SELL,SELL,0.42,STAY,False,False,STAY,0.51,0.87,0.0,,0,,0
DCMSRIND,DCM Shriram Industries Limited,1593,11611.0,0.14,188.14,NO TREND,INCREASING,64.41,0.65,5.92,4.7,STAY,BUY,BUY,0.09,STAY,False,False,STAY,0.14,-0.77,0.0,,0,,0
DCW,DCW Limited,1517,166665.0,0.08,104.96,NO TREND,INCREASING,64.5,0.6,4.94,5.98,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.13,0.44,0.0,,0,,0
DCXINDIA,DCX Systems Limited,3276,18274.0,0.06,335.85,NO TREND,INCREASING,60.64,-0.36,13.29,5.29,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.22,0.1,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
DECCANCE,Deccan Cements Limited,827,446.0,0.05,635.45,INCREASING,INCREASING,69.93,1.05,18.74,4.74,STAY,BUY,BUY,0.72,STAY,False,False,STAY,0.14,1.11,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,['ENGULFING'],100
DEEM,Deem Roll Tech Limited,91,4000.0,0.45,91.6,DECREASING,DECREASING,54.54,-2.28,4.08,2.22,STAY,BUY,BUY,0.4,STRONG SELL,False,False,STAY,-0.17,-1.51,0.0,,0,,0
DEEPAKFERT,Deepak Fertilizers and Petrochemicals Corporation Limited,6363,141576.0,0.14,1431.5,INCREASING,INCREASING,73.18,0.62,66.11,5.08,SELL,BUY,BUY,0.34,STRONG BUY,False,False,STAY,-0.38,-0.24,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",-100
DEEPAKNTR,Deepak Nitrite Limited,28990,6635.0,0.01,2697.0,NO TREND,INCREASING,51.09,-0.4,75.58,5.78,STAY,BUY,BUY,0.05,STAY,False,False,STAY,-0.34,-0.63,0.0,,0,,0
DEEPINDS,Deep Industries Limited,1974,9539.0,0.04,562.15,INCREASING,INCREASING,70.74,0.27,24.23,4.74,SELL,BUY,BUY,0.51,STRONG BUY,False,False,STAY,0.31,0.04,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
DELAPLEX,Delaplex Limited,198,6000.0,0.47,220.95,DECREASING,DECREASING,50.84,3.24,8.26,4.62,STAY,SELL,BUY,0.04,STAY,False,False,STAY,-0.18,1.35,0.0,,0,,0
DELHIVERY,Delhivery Limited,32827,299511.0,0.08,357.95,DECREASING,INCREASING,56.46,2.8,12.47,1.89,STAY,SELL,BUY,0.2,STAY,False,False,STAY,-0.15,1.62,0.0,['ENGULFING'],100,,0
DELPHIFX,DELPHI WORLD MONEY LIMITED,243,28.0,0.01,220.0,DECREASING,DECREASING,28.94,-0.25,12.9,7.39,BUY,SELL,SELL,0.79,SELL,False,False,STAY,-0.09,0.0,0.0,,-100,"['DOJI', 'DOJISTAR']",200
DELTACORP,Delta Corp Limited,2962,603731.0,0.6,124.3,INCREASING,DECREASING,71.47,2.49,3.6,1.78,SELL,BUY,BUY,0.72,STAY,False,False,STAY,0.3,-0.56,0.0,,0,,0
DELTAMAGNT,Delta Manufacturing Limited,100,53902.0,0.17,132.5,INCREASING,INCREASING,78.48,5.28,7.79,-4.83,SELL,BUY,BUY,1.0,STRONG BUY,False,True,STAY,0.49,6.85,0.06,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200,,0
DEN,Den Networks Limited,2245,160480.0,0.22,45.47,NO TREND,INCREASING,57.51,2.17,1.31,4.11,STAY,SELL,BUY,0.0,STAY,False,False,STAY,0.21,0.53,0.0,,0,['HARAMI'],100
DENEERS,De Neers Tools Limited,194,15600.0,0.96,319.0,INCREASING,DECREASING,65.06,0.6,14.64,-0.19,STAY,SELL,BUY,0.02,STAY,False,False,STAY,0.22,3.57,0.0,['DOJI'],-100,['ENGULFING'],100
DENORA,De Nora India Limited,862,472.0,0.07,1323.2,NO TREND,INCREASING,61.45,2.88,56.67,4.54,STAY,BUY,BUY,0.51,STAY,False,False,STAY,-0.15,1.72,0.0,['TASUKIGAP'],100,['MARUBOZU'],100
DENTALKART,Vasa Denticity Limited,785,17750.0,0.44,789.05,INCREASING,INCREASING,67.52,0.64,46.29,3.57,STAY,BUY,BUY,0.93,STRONG BUY,False,False,STAY,0.38,0.64,0.0,['HAMMER'],0,['SPINNINGTOP'],100
DESTINY,Destiny Logistics & Infra Limited,41,1500.0,0.08,170.0,INCREASING,INCREASING,64.3,-2.34,6.61,5.36,STAY,BUY,BUY,0.79,STRONG BUY,False,False,STAY,-0.13,0.0,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",400,['DOJI'],100
DEVIT,Dev Information Technology Limited,223,7561.0,0.06,157.37,INCREASING,INCREASING,56.41,0.33,8.89,5.74,STAY,BUY,SELL,0.04,STAY,False,False,STAY,0.51,0.48,0.0,['HARAMI'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
DEVYANI,Devyani International Limited,18142,91840.0,0.03,168.77,NO TREND,NO TREND,57.03,-0.37,4.67,5.16,STAY,SELL,BUY,0.18,STAY,False,False,STAY,0.22,-0.11,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
DGCONTENT,Digicontent Limited,124,48065.0,1.11,60.34,INCREASING,INCREASING,91.4,0.22,1.07,-3.33,SELL,BUY,BUY,0.89,STRONG BUY,False,True,STAY,0.59,0.0,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'TRISTAR']",400
DHAMPURSUG,Dhampur Sugar Mills Limited,1358,11306.0,0.1,187.64,NO TREND,DECREASING,56.06,0.8,6.06,5.24,STAY,BUY,BUY,0.07,STAY,False,False,STAY,-0.31,0.34,0.0,,-100,,0
DHANBANK,Dhanlaxmi Bank Limited,1043,174992.0,0.07,37.91,NO TREND,INCREASING,70.04,-0.99,1.55,4.76,SELL,BUY,BUY,0.88,BUY,False,False,STAY,0.55,-0.37,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
DHANI,Dhani Services Limited,2295,1864427.0,0.14,94.78,INCREASING,INCREASING,83.22,0.71,5.17,3.16,SELL,BUY,BUY,0.99,STRONG BUY,False,False,STAY,0.52,0.62,0.0,,0,,-100
DHANUKA,Dhanuka Agritech Limited,4675,2024.0,0.04,1598.4,NO TREND,INCREASING,70.58,-0.32,63.2,4.88,SELL,SELL,BUY,0.01,STAY,False,False,STAY,0.41,-0.1,0.0,"['HARAMI', 'HIGHWAVE', 'SPINNINGTOP']",300,"['DOJI', 'LONGLEGGEDDOJI']",0
DHARMAJ,Dharmaj Crop Guard Limited,756,10099.0,0.06,319.85,DECREASING,INCREASING,59.85,-0.35,17.26,5.42,STAY,SELL,BUY,0.51,STAY,False,False,STAY,-0.09,0.27,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",100
DHARSUGAR,Dharani Sugars & Chemicals Limited,0,0.0,,8.55,NO TREND,DECREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
DHRUV,Dhruv Consultancy Services Limited,180,6192.0,0.09,134.93,INCREASING,INCREASING,56.3,-3.27,8.57,0.32,STAY,SELL,BUY,0.41,BUY,False,False,STAY,0.53,-4.46,0.0,,0,,0
DHTL,Docmode Health Technologies Limited,67,0.0,,101.9,INCREASING,DECREASING,60.94,0.0,1.03,7.69,STAY,BUY,BUY,0.59,STAY,False,True,STAY,-0.56,0.0,0.0,['DOJI'],100,['DOJI'],100
DHUNINV,Dhunseri Investments Limited,696,348.0,0.27,2344.4,INCREASING,INCREASING,62.87,3.25,135.68,2.71,STAY,BUY,STRONG BUY,0.49,STAY,False,False,STAY,-0.01,0.62,0.0,"['HIGHWAVE', 'SPINNINGTOP']",200,,-100
DIACABS,Diamond Power Infrastructure Limited,2805,20881.0,0.06,173.0,NO TREND,INCREASING,61.94,-2.05,9.14,-0.01,STAY,BUY,BUY,0.73,STAY,False,False,STAY,0.35,-2.51,0.0,,0,,0
DIAMINESQ,Diamines & Chemicals Limited,495,303.0,0.03,535.85,NO TREND,INCREASING,55.25,3.1,24.53,4.51,STAY,BUY,BUY,0.03,STAY,False,False,STAY,0.38,1.48,0.0,,-100,['HARAMI'],100
DIAMONDYD,Prataap Snacks Limited,2177,1158.0,0.05,1030.85,DECREASING,INCREASING,49.56,2.87,31.63,4.87,STAY,BUY,SELL,0.5,STAY,False,False,STAY,0.63,0.78,0.0,,0,,0
DICIND,DIC India Limited,385,10.0,0.01,694.05,DECREASING,INCREASING,44.0,1.86,26.59,4.97,STAY,SELL,SELL,0.71,STAY,False,False,STAY,-0.05,-0.79,0.0,['HARAMI'],100,,-100
DIGIDRIVE,Digidrive Distributors Limited,149,13185.0,0.49,43.07,NO TREND,DECREASING,61.87,4.46,2.0,2.27,STAY,STRONG BUY,BUY,0.03,STAY,False,False,STAY,-0.35,2.33,0.0,['HARAMI'],100,['3INSIDE'],100
DIGIKORE,Digikore Studios Limited,340,4200.0,0.76,301.95,DECREASING,NO TREND,43.03,1.34,13.5,2.56,STAY,SELL,STRONG BUY,0.76,STRONG SELL,False,False,STAY,-0.23,1.67,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",300,,0
DIGISPICE,DiGiSPICE Technologies Limited,567,41922.0,1.17,27.54,NO TREND,INCREASING,51.5,4.09,0.64,1.23,STAY,SELL,SELL,0.17,STAY,False,True,STAY,-0.05,0.51,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200,['MARUBOZU'],100
