STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
DHARMAJ,Dharmaj Crop Guard Limited,756,826296.0,3.14,304.0,NO TREND,INCREASING,40.98,-23.44,20.35,-15.31,STAY,SELL,STRONG SELL,0.12,SELL,False,False,SELL,-0.08,-11.11,-24.45,,0,,0
DHARSUGAR,Dharani Sugars & Chemicals Limited,0,0.0,,8.55,NO TREND,DECREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
DHRUV,Dhruv Consultancy Services Limited,180,13652.0,0.22,119.01,NO TREND,INCREASING,49.51,-5.44,6.82,-0.2,STAY,BUY,BUY,0.24,STAY,False,False,STAY,0.04,-5.55,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,,-200
DHTL,Docmode Health Technologies Limited,67,8800.0,1.67,90.45,DECREASING,DECREASING,40.08,6.94,3.86,-0.87,STAY,BUY,STRONG BUY,0.0,STRONG SELL,False,False,STAY,0.05,0.06,2.27,"['DOJI', 'HARAMI', 'HARAMICROSS']",300,"['3INSIDE', 'DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",400
DHUNINV,Dhunseri Investments Limited,696,9999.0,2.35,2420.05,NO TREND,INCREASING,59.51,6.29,144.27,-5.97,STAY,STRONG BUY,BUY,0.36,STAY,False,False,STAY,0.34,3.11,0.0,['ENGULFING'],100,,0
DIACABS,Diamond Power Infrastructure Limited,2805,3390.0,0.49,1653.95,INCREASING,INCREASING,58.48,0.62,90.6,-0.46,STAY,BUY,SELL,0.09,STAY,False,False,STAY,0.47,-1.55,0.0,,0,,0
DIAMINESQ,Diamines & Chemicals Limited,495,34664.0,2.06,560.2,DECREASING,INCREASING,58.92,4.38,26.2,-7.37,STAY,STRONG BUY,BUY,0.23,STRONG SELL,False,False,STAY,0.01,1.4,0.0,,0,"['HIGHWAVE', 'SPINNINGTOP']",200
DIAMONDYD,Prataap Snacks Limited,2177,45535.0,0.42,1065.65,NO TREND,INCREASING,49.73,-5.31,50.76,3.21,STAY,BUY,STRONG SELL,0.2,STRONG BUY,False,False,STAY,0.06,-1.6,0.0,,-100,,0
DICIND,DIC India Limited,385,317.0,0.38,761.5,INCREASING,INCREASING,55.78,-1.05,37.17,2.97,STAY,BUY,BUY,0.16,STAY,False,False,STAY,0.25,-1.1,0.0,,0,,0
DIGIDRIVE,Digidrive Distributors Limited,149,10363.0,0.39,43.01,DECREASING,DECREASING,39.32,2.41,2.07,2.74,BUY,BUY,SELL,0.33,STAY,False,False,STAY,-0.07,0.89,0.0,,0,['SPINNINGTOP'],100
DIGIKORE,Digikore Studios Limited,340,9000.0,0.63,356.55,DECREASING,INCREASING,40.6,4.33,17.19,1.36,STAY,BUY,SELL,0.35,STRONG SELL,False,True,STAY,-0.18,1.87,0.0,['SPINNINGTOP'],100,,0
DIGISPICE,DiGiSPICE Technologies Limited,567,1618.0,0.06,29.91,DECREASING,INCREASING,45.98,-2.9,1.34,4.31,STAY,BUY,BUY,0.37,STAY,False,False,STAY,-0.0,-0.57,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",400,['INVERTEDHAMMER'],100
DIGJAMLMTD,Digjam Limited,16,1227.0,0.91,87.5,NO TREND,DECREASING,56.23,-1.53,4.44,-1.21,STAY,SELL,BUY,0.36,STAY,False,False,STAY,0.33,-1.91,0.0,,0,,0
DIL,Debock Industries Limited,76,178261.0,0.08,5.94,NO TREND,DECREASING,55.47,-1.12,0.27,4.22,STAY,BUY,BUY,0.25,STAY,False,False,STAY,0.46,-0.5,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",400
DISHTV,Dish TV India Limited,3084,4269525.0,0.7,12.34,DECREASING,DECREASING,35.54,-1.82,0.48,3.67,BUY,BUY,SELL,0.81,STRONG SELL,False,False,STAY,0.69,-1.2,0.0,,-200,,0
DIVGIITTS,Divgi Torqtransfer Systems Limited,2354,6920.0,0.31,640.0,INCREASING,DECREASING,56.98,-4.49,22.46,0.19,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.27,-2.88,0.0,['HARAMI'],100,,-100
DIVISLAB,Divi's Laboratories Limited,91461,951356.0,1.48,5901.95,NO TREND,INCREASING,60.11,-3.63,162.52,-9.95,STAY,BUY,STRONG SELL,0.0,STAY,False,False,STAY,0.18,-4.11,0.0,,-200,,0
DIXON,Dixon Technologies (India) Limited,44742,348718.0,0.42,15524.75,INCREASING,INCREASING,61.24,-1.33,609.79,3.15,STAY,BUY,BUY,0.27,STAY,False,False,STAY,-0.16,-0.62,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,-100
DJML,DJ Mediaprint & Logistics Limited,184,38541.0,0.62,124.51,NO TREND,INCREASING,53.96,-3.45,6.47,-0.22,STAY,BUY,BUY,0.43,STAY,False,False,SELL,0.12,0.09,0.0,,-100,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
DKEGL,D.K. Enterprises Global Limited,42,0.0,0.0,84.0,NO TREND,INCREASING,56.23,0.0,3.32,7.69,STAY,SELL,SELL,0.01,STAY,False,False,STAY,0.42,0.0,0.0,['DOJI'],100,['DOJI'],100
DLF,DLF Limited,222035,1328404.0,0.51,785.0,DECREASING,INCREASING,38.97,-0.16,27.16,2.11,BUY,SELL,SELL,0.34,STAY,False,False,STAY,-0.05,0.0,0.0,,0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
DLINKINDIA,D-Link (India) Limited,964,130185.0,0.65,581.25,NO TREND,INCREASING,51.91,4.61,25.44,-0.47,STAY,BUY,BUY,0.68,STAY,False,False,STAY,-0.06,3.51,0.0,,0,['ENGULFING'],100
DMART,Avenue Supermarts Limited,294495,307217.0,0.89,3896.65,DECREASING,INCREASING,23.86,2.08,112.39,-0.91,BUY,SELL,SELL,0.0,SELL,False,False,STAY,0.21,-0.08,0.0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500,"['DOJI', 'LONGLEGGEDDOJI']",0
DMCC,DMCC SPECIALITY CHEMICALS LIMITED,676,10780.0,0.16,312.7,INCREASING,INCREASING,67.69,-4.04,13.3,2.54,STAY,BUY,BUY,0.92,STRONG BUY,False,False,SELL,0.49,-0.1,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
DNAMEDIA,Diligent Media Corporation Limited,54,195058.0,1.88,5.7,NO TREND,INCREASING,63.58,3.43,0.38,-2.89,STAY,BUY,BUY,0.57,BUY,False,False,STAY,0.57,2.52,0.0,,0,,0
DODLA,Dodla Dairy Limited,4778,19151.0,0.11,1188.0,NO TREND,INCREASING,49.16,-2.96,51.81,3.87,STAY,SELL,SELL,0.45,STAY,False,False,STAY,0.23,-1.4,0.0,,0,,-100
DOLATALGO,Dolat Algotech Limited,1201,1183410.0,2.21,142.61,NO TREND,INCREASING,54.69,2.91,6.9,-3.4,STAY,SELL,BUY,0.3,STAY,False,False,STAY,0.01,1.86,0.0,,0,['SPINNINGTOP'],100
DOLLAR,Dollar Industries Limited,2919,130276.0,0.69,535.85,NO TREND,INCREASING,57.44,-3.76,20.83,-0.01,STAY,BUY,BUY,0.12,STAY,False,False,SELL,0.53,-1.98,0.0,,0,,0
DOLLEX,Dollex Agrotech Limited,91,92000.0,2.45,39.9,DECREASING,INCREASING,32.19,-1.84,2.15,3.22,BUY,BUY,SELL,0.33,STAY,False,False,STAY,0.28,-0.37,0.0,['INVERTEDHAMMER'],100,"['DOJI', 'LONGLEGGEDDOJI']",0
DOLPHIN,Dolphin Offshore Enterprises (India) Limited,1190,2171.0,0.65,536.0,INCREASING,INCREASING,46.86,-3.88,34.22,1.44,STAY,SELL,SELL,0.08,STAY,False,False,STAY,0.45,0.17,0.0,,-100,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
DOMS,DOMS Industries Limited,9502,58665.0,1.01,2826.85,INCREASING,INCREASING,56.26,3.15,111.42,-1.44,STAY,BUY,BUY,0.01,STAY,False,False,STAY,0.33,0.89,0.0,,0,['HARAMI'],100
DONEAR,Donear Industries Limited,506,9149.0,1.01,116.5,NO TREND,INCREASING,49.05,1.11,3.28,2.44,STAY,SELL,SELL,0.04,STAY,False,True,STAY,0.61,3.28,0.64,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'TRISTAR']",400,,0
DPABHUSHAN,D. P. Abhushan Limited,1861,30586.0,1.15,1732.35,NO TREND,INCREASING,51.03,4.88,73.74,-2.21,STAY,BUY,SELL,0.29,STAY,False,False,STAY,0.13,2.51,0.0,,-100,,0
DPSCLTD,DPSC Limited,1499,295119.0,1.04,18.0,DECREASING,INCREASING,44.13,2.64,0.74,2.17,STAY,BUY,STRONG BUY,0.34,STAY,False,False,STAY,0.56,0.9,0.0,,0,,0
DPWIRES,D P Wires Limited,660,5873.0,0.42,403.75,NO TREND,INCREASING,46.2,-4.16,14.75,3.0,STAY,BUY,SELL,0.07,STAY,False,False,STAY,0.33,-1.92,0.0,['HAMMER'],0,,-100
DQE,DQ Entertainment (International) Limited,0,0.0,,0.85,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
DRCSYSTEMS,DRC Systems India Limited,267,119986.0,0.56,27.65,NO TREND,INCREASING,63.08,-8.69,1.51,3.57,STAY,BUY,BUY,0.82,SELL,False,False,STAY,0.6,-4.06,0.0,,0,,-100
DREAMFOLKS,Dreamfolks Services Limited,2589,154880.0,1.86,439.7,NO TREND,INCREASING,41.03,-14.15,13.9,-11.15,STAY,BUY,STRONG SELL,0.22,STAY,False,False,STAY,-0.08,-1.19,-9.87,,0,['HAMMER'],100
DREDGECORP,Dredging Corporation of India Limited,1902,10951.0,0.48,1015.0,NO TREND,INCREASING,52.93,0.51,47.02,1.51,STAY,SELL,STRONG BUY,0.05,STAY,False,False,STAY,0.6,1.49,0.0,,-200,,0
DRL,Dhanuka Realty Limited,20,0.0,0.0,12.9,DECREASING,INCREASING,29.96,0.0,0.13,7.69,BUY,SELL,SELL,0.39,STRONG SELL,False,True,STAY,-0.2,0.0,0.0,['DOJI'],100,['DOJI'],0
DRONE,Drone Destination Limited,318,36500.0,0.72,221.0,DECREASING,INCREASING,42.62,1.54,10.16,2.51,STAY,SELL,BUY,0.01,STAY,False,False,STAY,-0.03,0.91,0.0,,0,,0
DRREDDY,Dr. Reddy's Laboratories Limited,102725,565043.0,0.32,1283.95,DECREASING,INCREASING,42.44,0.11,33.79,0.16,STAY,SELL,SELL,0.55,BUY,False,False,STAY,0.1,-0.0,0.0,['HAMMER'],100,"['DOJI', 'LONGLEGGEDDOJI']",0
DRSDILIP,DRS Dilip Roadlines Limited,227,800.0,1.0,102.0,INCREASING,INCREASING,72.08,0.0,2.47,7.69,SELL,BUY,BUY,0.95,SELL,False,True,STAY,-0.54,0.0,0.0,"['GAPSIDESIDEWHITE', 'DOJI']",200,['DOJI'],100
DSKULKARNI,DS Kulkarni Developers Limited,0,0.0,,13.55,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
DSSL,Dynacons Systems & Solutions Limited,1304,45013.0,1.37,1336.3,DECREASING,INCREASING,53.27,3.37,65.07,-3.64,STAY,BUY,BUY,0.18,STAY,False,False,STAY,-0.23,-3.23,0.0,,-200,,0
DTIL,Dhunseri Tea & Industries Limited,195,31770.0,1.2,260.35,NO TREND,INCREASING,46.95,-6.55,12.26,-0.9,STAY,BUY,STRONG SELL,0.09,STAY,False,False,STAY,0.67,-4.55,0.0,,0,,0
DUCOL,Ducol Organics And Colours Limited,131,4800.0,0.54,119.95,DECREASING,DECREASING,46.84,6.91,4.75,0.65,STAY,BUY,STRONG BUY,0.69,STAY,False,False,STAY,0.05,3.36,0.0,,-100,['MARUBOZU'],100
DUCON,Ducon Infratechnologies Limited,184,364172.0,0.4,8.6,DECREASING,NO TREND,46.68,-2.88,0.48,3.02,STAY,BUY,BUY,0.15,STAY,False,False,STAY,0.06,-2.49,0.0,,0,,0
DUGLOBAL,DUDIGITAL GLOBAL LIMITED,488,15000.0,0.45,69.1,INCREASING,INCREASING,53.69,-3.26,3.06,3.3,STAY,BUY,BUY,0.69,STAY,False,True,STAY,-0.33,0.07,0.0,['MARUBOZU'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",100
DVL,Dhunseri Ventures Limited,1126,43408.0,1.28,431.2,DECREASING,INCREASING,38.81,-5.39,20.75,-1.24,BUY,BUY,STRONG SELL,0.13,STAY,False,False,STAY,0.17,-2.44,0.0,,0,,0
DWARKESH,Dwarikesh Sugar Industries Limited,1308,363073.0,0.56,64.25,DECREASING,DECREASING,39.61,-1.46,2.5,2.68,BUY,SELL,SELL,0.5,STAY,False,False,STAY,0.39,-0.02,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
DYCL,Dynamic Cables Limited,817,73615.0,0.42,813.55,INCREASING,INCREASING,65.25,-2.98,52.83,1.88,STAY,BUY,BUY,0.91,BUY,False,False,SELL,0.38,-1.27,0.0,,-100,['HAMMER'],100
DYNAMATECH,Dynamatic Technologies Limited,5064,6423.0,0.74,7145.55,DECREASING,INCREASING,39.66,-2.17,309.45,0.61,BUY,SELL,SELL,0.81,STAY,False,False,STAY,0.43,-3.44,0.0,,0,,0
DYNAMIC,Dynamic Services & Security Limited,152,69000.0,1.78,350.5,NO TREND,INCREASING,67.35,-0.59,16.58,-8.47,STAY,BUY,BUY,0.01,STRONG BUY,False,False,STAY,0.18,0.72,0.0,,0,"['HIGHWAVE', 'SPINNINGTOP']",200
DYNPRO,Dynemic Products Limited,313,11702.0,0.98,437.0,INCREASING,INCREASING,64.79,0.42,19.66,0.26,STAY,BUY,BUY,0.0,STAY,False,True,STAY,0.07,0.26,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
E2E,E2E Networks Limited,1297,10939.0,0.22,4865.3,INCREASING,INCREASING,66.95,-7.63,261.22,0.15,STAY,BUY,BUY,0.56,STRONG BUY,False,False,STAY,0.32,0.0,-6.88,,0,['DOJI'],100
EASEMYTRIP,Easy Trip Planners Limited,7584,5919202.0,0.57,31.58,DECREASING,DECREASING,44.36,-3.09,1.2,1.73,STAY,BUY,STRONG SELL,0.23,STAY,False,False,STAY,0.46,-1.59,0.0,,-100,,0
EASTSILK,Eastern Silk Industries Limited,0,0.0,,1.8,NO TREND,DECREASING,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STRONG SELL,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
EASUNREYRL,Easun Reyrolle Limited,0,0.0,,2.4,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
ECLERX,eClerx Services Limited,11605,199654.0,0.42,3369.0,NO TREND,INCREASING,68.95,4.91,142.46,-3.64,STAY,BUY,BUY,0.04,BUY,False,False,STAY,0.5,4.79,0.0,,0,['ENGULFING'],100
EDELWEISS,Edelweiss Financial Services Limited,5997,2478837.0,0.66,110.91,DECREASING,INCREASING,40.77,-0.23,6.59,3.61,STAY,SELL,SELL,0.45,STAY,False,False,STAY,0.41,-0.42,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
EDUCOMP,Educomp Solutions Limited,39,29773.0,5.0,2.18,DECREASING,INCREASING,61.7,23.53,0.05,-8.93,STAY,BUY,BUY,0.56,STRONG SELL,False,True,STAY,-0.13,3.81,0.95,['DOJI'],100,['MARUBOZU'],100
EFACTOR,E Factor Experiences Limited,184,39200.0,1.17,314.7,INCREASING,INCREASING,68.91,1.83,18.28,-0.09,STAY,BUY,BUY,0.86,STRONG BUY,False,False,SELL,0.14,2.03,0.0,,-200,['HARAMI'],100
EFORCE,Electro Force (India) Limited,191,22800.0,1.02,68.35,DECREASING,DECREASING,49.49,2.54,2.88,2.88,STAY,BUY,BUY,0.04,STAY,False,False,STAY,0.02,-0.94,0.0,,0,,0
EICHERMOT,Eicher Motors Limited,110050,105426.0,0.38,4816.9,NO TREND,INCREASING,45.67,2.02,117.23,2.29,STAY,BUY,STRONG BUY,0.06,STAY,False,False,STAY,-0.07,1.15,0.0,,0,,0
EIDPARRY,EID Parry India Limited,9687,265552.0,0.7,823.45,NO TREND,INCREASING,50.72,-3.27,29.08,-1.56,STAY,BUY,BUY,0.26,STAY,False,False,SELL,0.42,-1.21,0.0,,0,,0
EIFFL,Euro India Fresh Foods Limited,327,12903.0,0.8,221.85,INCREASING,DECREASING,63.08,1.19,11.57,-1.45,STAY,BUY,BUY,0.86,STAY,False,False,STAY,0.25,5.64,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,['ENGULFING'],100
EIHAHOTELS,EIH Associated Hotels Limited,2305,61157.0,2.41,389.8,NO TREND,INCREASING,55.23,0.59,15.91,-5.65,STAY,SELL,BUY,0.21,STAY,False,False,STAY,0.29,1.25,0.0,,0,,0
EIHOTEL,EIH Limited,28110,1543793.0,1.75,370.5,DECREASING,INCREASING,51.08,6.6,15.0,-4.97,STAY,SELL,SELL,0.78,STAY,False,False,STAY,0.31,2.63,0.0,,0,,0
EIMCOELECO,Eimco Elecon (India) Limited,881,3857.0,1.04,2463.95,DECREASING,INCREASING,37.49,-3.53,125.36,-1.1,BUY,SELL,SELL,0.7,STRONG SELL,False,False,STAY,0.33,-2.99,0.0,,0,,0
EKC,Everest Kanto Cylinder Limited,1473,228511.0,0.55,180.28,DECREASING,INCREASING,45.72,-2.53,8.87,2.38,STAY,BUY,SELL,0.43,STAY,False,False,STAY,0.63,-1.46,0.0,,-100,,0
ELDEHSG,Eldeco Housing And Industries Limited,789,409.0,0.44,832.0,DECREASING,INCREASING,43.91,-0.59,40.55,1.53,STAY,BUY,BUY,0.25,STAY,False,False,STAY,-0.12,0.49,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
ELECON,Elecon Engineering Company Limited,10644,186119.0,0.55,570.4,DECREASING,INCREASING,40.31,-0.2,28.16,2.58,STAY,SELL,SELL,0.82,STAY,False,False,STAY,-0.01,0.25,0.0,,0,"['DOJI', 'DOJISTAR', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
ELECTCAST,Electrosteel Castings Limited,10595,4223948.0,1.38,147.86,DECREASING,INCREASING,27.1,-1.25,8.96,-0.71,BUY,SELL,SELL,0.85,STRONG SELL,False,False,STAY,-0.6,-2.18,0.0,,0,,0
ELECTHERM,Electrotherm (India) Limited,686,39496.0,1.94,1082.0,NO TREND,INCREASING,69.41,9.84,41.67,-10.25,STAY,BUY,BUY,0.93,STRONG BUY,True,False,STAY,0.65,6.07,0.0,,0,,0
ELGIEQUIP,Elgi Equipments Limited,19068,29040.0,0.52,625.2,DECREASING,INCREASING,41.74,-3.51,20.53,2.15,STAY,BUY,SELL,0.32,STAY,False,False,STAY,0.28,-1.33,0.0,,0,,0
ELGIRUBCO,Elgi Rubber Company Limited,243,116944.0,0.24,122.11,NO TREND,INCREASING,65.28,-9.83,10.12,-3.62,STAY,BUY,BUY,0.01,BUY,False,False,STAY,0.63,-7.42,0.0,,0,,0
ELIN,Elin Electronics Limited,661,154193.0,0.8,231.22,NO TREND,INCREASING,54.25,2.87,11.29,-1.45,STAY,BUY,BUY,0.41,STAY,False,False,STAY,0.32,2.21,0.0,,-100,,0
EMAMILTD,Emami Limited,18741,421088.0,0.84,674.9,DECREASING,INCREASING,41.75,1.65,28.06,0.59,STAY,BUY,SELL,0.44,STAY,False,False,STAY,0.06,1.18,0.0,,0,,0
EMAMIPAP,Emami Paper Mills Limited,690,14201.0,0.22,104.57,DECREASING,DECREASING,37.83,0.67,4.35,-0.23,BUY,SELL,SELL,0.68,STAY,False,False,STAY,0.05,1.03,0.0,,0,,0
EMAMIREAL,Emami Realty Limited,397,25768.0,0.7,96.79,DECREASING,INCREASING,37.35,-1.49,5.35,4.35,BUY,BUY,SELL,0.88,STAY,False,False,STAY,0.42,-1.13,0.0,,0,,0
EMIL,Electronics Mart India Limited,7369,321512.0,0.54,184.98,DECREASING,INCREASING,39.54,-1.01,8.14,2.68,BUY,SELL,SELL,0.83,STAY,False,False,STAY,0.35,-2.26,0.0,,-100,,0
EMKAY,Emkay Global Financial Services Limited,285,15965.0,0.63,313.65,INCREASING,INCREASING,81.49,1.47,7.7,7.69,SELL,BUY,BUY,1.0,STRONG BUY,False,True,STAY,-0.27,2.0,0.0,['DOJI'],100,['MARUBOZU'],100
EMKAYTOOLS,Emkay Taps and Cutting Tools Limited,693,3900.0,0.4,1359.4,INCREASING,INCREASING,73.58,-5.63,70.39,1.57,SELL,BUY,BUY,0.99,STRONG BUY,False,False,STAY,0.53,-3.59,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",200,,-100
EMMBI,Emmbi Industries Limited,158,38081.0,0.54,136.03,INCREASING,INCREASING,51.5,-0.36,7.28,-0.06,STAY,BUY,BUY,0.06,STAY,False,False,STAY,0.25,-0.49,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
EMSLIMITED,EMS Limited,2234,125354.0,0.63,782.85,INCREASING,INCREASING,50.24,-1.53,33.45,1.79,STAY,SELL,SELL,0.04,STAY,False,False,STAY,0.51,-0.35,0.0,,0,"['DOJI', 'DOJISTAR', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER']",500
EMUDHRA,eMudhra Limited,6268,78647.0,0.91,876.5,NO TREND,INCREASING,46.0,2.61,36.96,-1.04,STAY,BUY,SELL,0.43,STAY,False,False,STAY,0.41,0.29,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600
ENDURANCE,Endurance Technologies Limited,25699,473843.0,1.74,2513.0,INCREASING,INCREASING,63.91,8.84,85.65,-12.25,STAY,BUY,BUY,0.6,SELL,True,False,STAY,0.36,3.55,0.0,,-100,,0
ENERGYDEV,Energy Development Company Limited,104,39141.0,0.61,25.12,NO TREND,INCREASING,58.02,6.25,1.3,0.66,STAY,BUY,BUY,0.26,STAY,False,False,STAY,0.3,0.0,0.0,,0,['DOJI'],100
ENFUSE,Enfuse Solutions Limited,87,12000.0,0.85,194.3,INCREASING,INCREASING,62.49,-3.07,8.14,2.97,STAY,BUY,BUY,0.93,STRONG BUY,False,False,STAY,0.26,-0.87,0.0,['HAMMER'],100,,0
ENGINERSIN,Engineers India Limited,11350,2536632.0,1.03,189.41,DECREASING,INCREASING,44.19,1.59,7.47,-3.19,STAY,BUY,BUY,0.21,STAY,False,False,STAY,-0.21,2.05,0.0,,-100,,0
ENIL,Entertainment Network (India) Limited,1240,15467.0,0.71,195.38,DECREASING,INCREASING,41.45,2.62,9.6,4.89,STAY,BUY,STRONG BUY,0.19,STAY,False,False,STAY,0.42,1.13,0.0,,-200,,0
ENSER,Enser Communications Limited,55,6500.0,1.2,305.6,NO TREND,INCREASING,55.94,-4.23,6.96,-2.7,STAY,BUY,BUY,0.05,SELL,False,True,STAY,-0.05,0.0,0.0,['DOJI'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
ENTERO,Entero Healthcare Solutions Limited,4294,14589.0,0.14,1486.8,INCREASING,INCREASING,61.04,-2.68,69.32,3.45,STAY,BUY,BUY,0.99,STRONG BUY,False,False,SELL,0.34,-1.26,0.0,,0,,0
EON,Eon Electric Limited,0,0.0,,6.4,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
EPACK,EPACK Durable Limited,1449,295423.0,0.57,497.5,INCREASING,INCREASING,69.79,-0.02,26.17,-1.93,STAY,BUY,BUY,0.97,STRONG BUY,False,False,STAY,-0.11,-1.57,0.0,,-100,,0
EPIGRAL,Epigral Limited,4561,330770.0,3.01,2102.55,DECREASING,INCREASING,46.72,-0.15,124.32,-11.92,STAY,BUY,SELL,0.89,STAY,False,False,STAY,0.25,-2.25,0.0,,0,,0
EPL,EPL Limited,5709,457345.0,0.35,255.55,NO TREND,INCREASING,44.44,-4.53,9.91,2.14,STAY,BUY,SELL,0.02,STAY,False,False,STAY,0.3,-2.44,0.0,,-300,,-100
EQUIPPP,Equippp Social Impact Technologies Limited,305,5198.0,0.46,23.75,INCREASING,DECREASING,59.96,-5.9,1.29,1.43,STAY,BUY,BUY,0.7,STAY,False,False,STAY,-0.22,-3.38,0.0,['SPINNINGTOP'],100,,-100
EQUITASBNK,Equitas Small Finance Bank Limited,10503,7362825.0,2.03,64.81,DECREASING,INCREASING,29.34,-7.96,2.45,-6.35,BUY,SELL,SELL,0.67,STRONG SELL,False,False,STAY,-0.06,-1.8,-10.27,,-100,,0
ERIS,Eris Lifesciences Limited,11471,20138.0,0.47,1307.95,DECREASING,INCREASING,48.58,0.42,47.08,4.76,STAY,BUY,SELL,0.5,STAY,False,False,STAY,0.03,-0.31,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,-100
EROSMEDIA,Eros International Media Limited,171,41887.0,0.57,17.0,DECREASING,DECREASING,37.31,-1.32,1.2,4.24,BUY,SELL,SELL,0.84,STAY,False,False,STAY,0.58,-1.11,0.0,['HAMMER'],100,,0
ESABINDIA,Esab India Limited,8084,2441.0,0.84,6105.45,NO TREND,INCREASING,46.0,-5.31,210.04,-0.56,STAY,BUY,SELL,0.06,STAY,False,False,STAY,0.33,-1.24,-6.26,,-100,,0
ESAFSFB,ESAF Small Finance Bank Limited,2802,175360.0,0.58,44.02,NO TREND,DECREASING,46.41,-4.36,1.27,2.18,STAY,BUY,SELL,0.19,STAY,False,False,STAY,0.33,-2.03,0.0,,-100,,-100
ESCONET,Esconet Technologies Limited,205,30000.0,1.04,492.9,NO TREND,INCREASING,64.26,-3.43,23.28,4.37,STAY,BUY,BUY,0.88,SELL,False,True,STAY,0.21,0.0,-2.04,['DOJI'],100,['DOJI'],0
ESCORTS,Escorts Kubota Limited,30688,73306.0,0.31,3650.0,DECREASING,INCREASING,37.49,1.09,131.63,3.5,BUY,SELL,SELL,0.16,STAY,False,False,STAY,-0.36,1.01,0.0,,0,,0
ESFL,Essen Speciality Films Limited,353,136200.0,1.44,702.0,INCREASING,INCREASING,83.56,0.15,17.37,3.26,SELL,BUY,BUY,0.47,BUY,False,True,STAY,-0.56,0.0,0.0,"['DOJI', 'LONGLEGGEDDOJI']",200,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
