STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
BYKE,The Byke Hospitality Ltd,217,11819.0,0.44,70.0,NO TREND,INCREASING,43.82,-1.22,3.96,2.06,STAY,BUY,SELL,0.31,STAY,False,False,STAY,0.43,-0.78,0.0,,0,,-100
CADSYS,Cadsys (India) Limited,169,500.0,0.36,137.1,DECREASING,INCREASING,49.76,-5.29,2.37,-1.4,STAY,BUY,STRONG SELL,0.57,STAY,False,True,STAY,0.15,0.0,-2.04,['DOJI'],100,['DOJI'],100
CALSOFT,California Software Company Limited,21,24500.0,1.48,17.59,DECREASING,INCREASING,35.88,-5.52,1.2,0.68,BUY,BUY,SELL,0.6,STAY,False,False,STAY,0.02,-5.43,0.0,,0,,-100
CAMLINFINE,Camlin Fine Sciences Limited,1494,708197.0,0.31,120.0,INCREASING,DECREASING,62.24,0.76,5.47,3.91,STAY,BUY,BUY,0.72,STRONG BUY,False,False,STAY,0.58,0.0,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
CAMPUS,Campus Activewear Limited,6547,414982.0,0.72,261.45,DECREASING,DECREASING,30.99,3.84,12.22,2.38,BUY,SELL,SELL,0.83,STRONG SELL,False,False,STAY,0.33,1.71,0.0,,0,,0
CAMS,Computer Age Management Services Limited,14328,290789.0,1.29,4449.35,NO TREND,INCREASING,45.36,-4.02,163.25,0.44,STAY,SELL,STRONG SELL,0.0,STAY,False,False,STAY,0.49,-2.21,0.0,['SPINNINGTOP'],100,,-100
CANARYS,Canarys Automations Limited,162,72000.0,0.76,34.5,DECREASING,NO TREND,28.32,-4.25,1.72,0.1,BUY,SELL,SELL,0.95,STRONG SELL,False,False,STAY,-0.09,-4.7,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,-100
CANBK,Canara Bank,105410,26710459.0,1.08,97.01,DECREASING,INCREASING,40.21,7.07,3.39,0.16,STAY,SELL,SELL,0.08,BUY,False,False,BUY,-0.35,2.02,0.0,,0,,0
CANDC,C & C Constructions Limited,0,0.0,,2.35,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
CANFINHOME,Can Fin Homes Limited,10025,365715.0,1.42,842.8,DECREASING,INCREASING,48.66,7.05,24.42,-0.4,STAY,BUY,SELL,0.53,STAY,False,False,STAY,0.34,2.34,0.0,,-200,,0
CANTABIL,Cantabil Retail India Limited,1746,89928.0,0.97,228.38,DECREASING,INCREASING,48.7,2.26,8.76,2.51,STAY,SELL,BUY,0.53,STAY,False,False,STAY,0.48,1.05,0.0,,-100,['ENGULFING'],100
CAPACITE,Capacit'e Infraprojects Limited,2215,393228.0,0.53,360.7,DECREASING,INCREASING,43.46,0.56,14.93,3.8,STAY,BUY,SELL,0.06,STAY,False,False,STAY,0.19,-0.25,0.0,['HAMMER'],100,"['DOJI', 'LONGLEGGEDDOJI']",0
CAPITALSFB,Capital Small Finance Bank Limited,1571,48957.0,1.67,285.85,NO TREND,DECREASING,39.68,-1.08,5.95,1.23,BUY,SELL,SELL,0.01,STAY,False,False,STAY,-0.35,-0.9,0.0,,-100,,0
CAPLIPOINT,Caplin Point Laboratories Limited,9988,60778.0,0.81,1963.75,INCREASING,INCREASING,50.3,2.23,71.66,2.65,STAY,BUY,SELL,0.43,STAY,False,False,STAY,0.35,0.92,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
CAPTRUST,Capital Trust Limited,154,2598.0,0.76,108.04,DECREASING,INCREASING,30.33,-1.99,6.79,3.16,BUY,SELL,SELL,0.08,STAY,False,False,STAY,0.06,-1.78,0.0,,-100,['HAMMER'],100
CARBORUNIV,Carborundum Universal Limited,24127,100589.0,0.6,1413.3,NO TREND,INCREASING,46.02,0.77,52.45,-0.37,STAY,BUY,STRONG BUY,0.01,STAY,False,False,STAY,0.41,0.25,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",400,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
CAREERP,Career Point Limited,504,23184.0,0.67,420.75,DECREASING,INCREASING,30.77,9.8,25.57,0.44,BUY,SELL,SELL,0.02,SELL,False,False,STAY,-0.72,3.75,0.0,,-100,,0
CARERATING,CARE Ratings Limited,3340,44765.0,0.68,1385.65,INCREASING,INCREASING,51.32,2.59,66.52,1.23,STAY,BUY,SELL,0.57,STRONG BUY,False,False,BUY,0.11,1.48,0.0,['ENGULFING'],100,,0
CARTRADE,Cartrade Tech Limited,2991,209341.0,0.42,1281.15,INCREASING,INCREASING,73.14,0.53,61.01,1.82,SELL,BUY,BUY,0.82,STRONG BUY,False,False,STAY,0.42,0.32,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600
CARYSIL,CARYSIL LIMITED,2633,54902.0,0.65,746.5,DECREASING,INCREASING,38.42,0.75,35.42,4.17,BUY,SELL,SELL,0.22,STAY,False,False,STAY,0.11,-0.07,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",100
CASTROLIND,Castrol India Limited,18392,12039562.0,2.76,198.68,DECREASING,INCREASING,41.67,14.73,7.6,-7.05,STAY,SELL,SELL,0.52,STRONG SELL,False,False,BUY,-0.15,5.56,0.0,,0,,0
CBAZAAR,Net Avenue Technologies Limited,43,112000.0,1.11,13.7,NO TREND,DECREASING,36.06,-5.61,0.71,-3.19,BUY,SELL,SELL,0.42,STAY,False,False,STAY,0.53,-5.52,0.0,,0,,0
CCCL,Consolidated Construction Consortium Limited,0,939274.0,1.7,16.42,DECREASING,INCREASING,32.45,7.6,0.93,-1.23,BUY,BUY,SELL,0.21,STRONG SELL,False,False,BUY,-0.08,5.94,0.0,,-100,['ENGULFING'],100
CCHHL,Country Club Hospitality & Holidays Limited,216,13459.0,0.36,19.41,NO TREND,INCREASING,40.82,-1.23,1.47,3.56,STAY,SELL,SELL,0.29,STAY,False,False,STAY,0.76,-2.9,0.0,['HAMMER'],100,,0
CCL,CCL Products (India) Limited,7799,1007885.0,3.61,740.55,INCREASING,INCREASING,64.31,7.08,26.26,-6.73,STAY,BUY,BUY,0.87,SELL,True,False,STAY,0.36,3.65,0.19,,0,,0
CDSL,Central Depository Services (India) Limited,17889,2415111.0,0.74,1540.25,NO TREND,INCREASING,53.02,-0.49,61.29,3.8,STAY,BUY,BUY,0.11,STAY,False,False,STAY,0.4,-0.61,0.0,['ENGULFING'],100,,0
CEATLTD,CEAT Limited,10850,56150.0,0.96,2844.55,DECREASING,INCREASING,49.4,7.66,96.0,-0.95,STAY,BUY,STRONG BUY,0.36,STAY,False,False,STAY,0.4,2.67,0.0,,0,,0
CELEBRITY,Celebrity Fashions Limited,93,56714.0,0.87,13.41,DECREASING,INCREASING,29.95,-0.35,0.79,1.85,BUY,SELL,SELL,0.45,STRONG SELL,False,False,STAY,-0.04,-1.9,0.0,,0,,0
CELESTIAL,Celestial Biolabs Limited,0,0.0,,1.75,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
CELLECOR,Cellecor Gadgets Limited,421,426000.0,0.86,57.1,DECREASING,DECREASING,47.7,-1.04,3.04,0.23,STAY,BUY,SELL,0.1,STAY,False,False,STAY,0.48,-0.78,0.0,,0,,-200
CELLO,Cello World Limited,16426,270128.0,1.45,744.75,DECREASING,INCREASING,20.0,-1.67,24.85,-1.24,BUY,SELL,SELL,0.98,STRONG SELL,False,False,STAY,-0.64,-1.73,0.0,,0,,0
CELLPOINT,Cell Point (India) Limited,60,31200.0,1.53,28.3,DECREASING,DECREASING,30.83,-2.07,1.23,-1.41,BUY,SELL,SELL,0.87,STRONG SELL,False,False,STAY,-0.22,-1.39,0.0,['HAMMER'],100,,0
CENTENKA,Century Enka Limited,878,12632.0,0.47,618.55,NO TREND,INCREASING,46.47,2.04,28.89,4.14,STAY,BUY,STRONG BUY,0.43,STAY,False,False,STAY,0.47,1.13,0.0,,-100,,0
CENTEXT,Century Extrusions Limited,151,75834.0,0.97,21.45,DECREASING,INCREASING,40.64,3.41,1.2,1.47,STAY,BUY,SELL,0.69,STRONG SELL,False,True,STAY,-0.3,1.61,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",200,,-100
CENTRALBK,Central Bank of India,51912,3501113.0,0.78,52.32,DECREASING,INCREASING,40.0,3.35,2.18,2.44,BUY,BUY,SELL,0.05,STAY,False,False,STAY,0.13,1.57,0.0,,0,,0
CENTRUM,Centrum Capital Limited,1187,203763.0,0.59,32.79,DECREASING,INCREASING,46.99,3.82,1.57,1.32,STAY,BUY,SELL,0.0,STAY,False,False,STAY,0.29,2.56,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",400,,0
CENTUM,Centum Electronics Limited,2170,18375.0,1.37,1620.6,DECREASING,INCREASING,38.08,8.26,79.58,-3.32,BUY,SELL,SELL,0.68,SELL,False,False,STAY,0.05,3.19,0.0,,0,,0
CENTURYPLY,Century Plyboards (India) Limited,14220,260660.0,0.74,690.1,DECREASING,INCREASING,11.68,-0.69,33.6,3.18,BUY,SELL,SELL,1.0,SELL,False,True,STAY,-0.37,0.01,0.0,['SPINNINGTOP'],100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
CENTURYTEX,Century Textiles & Industries Limited,18205,93657.0,0.48,2541.45,DECREASING,INCREASING,41.11,-1.25,114.11,2.84,STAY,SELL,SELL,0.64,STAY,False,False,STAY,0.43,-0.85,0.0,['HARAMI'],0,,-100
CERA,Cera Sanitaryware Limited,8821,21259.0,0.84,6999.5,DECREASING,INCREASING,39.6,1.68,209.32,3.93,BUY,SELL,SELL,0.39,STRONG SELL,False,False,STAY,-0.28,0.33,0.0,,-100,"['HARAMI', 'SPINNINGTOP']",200
CEREBRAINT,Cerebra Integrated Technologies Limited,70,15553.0,0.92,8.99,DECREASING,NO TREND,32.47,-1.03,0.29,4.73,BUY,SELL,SELL,0.94,STRONG SELL,False,False,STAY,0.74,-1.21,0.0,['DOJI'],100,,-100
CESC,CESC Limited,16125,1350799.0,0.54,172.98,DECREASING,INCREASING,39.73,3.18,6.03,4.01,BUY,SELL,SELL,0.69,SELL,False,False,STAY,0.35,0.34,0.0,,0,,0
CGCL,Capri Global Capital Limited,16837,94002.0,0.78,188.73,NO TREND,DECREASING,38.89,2.97,6.48,1.75,BUY,SELL,SELL,0.42,STAY,False,False,STAY,0.37,0.87,0.0,,0,['HARAMI'],100
CGPOWER,CG Power and Industrial Solutions Limited,82613,1923455.0,0.99,730.05,DECREASING,INCREASING,43.3,6.56,28.9,0.52,STAY,SELL,STRONG BUY,0.41,STAY,False,False,STAY,0.41,2.54,0.0,,0,,0
CHALET,Chalet Hotels Limited,18149,103442.0,1.23,842.1,DECREASING,INCREASING,42.98,0.0,33.03,3.8,STAY,BUY,SELL,0.02,STAY,False,True,STAY,-0.06,0.61,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'TRISTAR', 'SPINNINGTOP']",400,,0
CHAMBLFERT,Chambal Fertilizers & Chemicals Limited,13702,2802954.0,1.65,464.0,DECREASING,INCREASING,42.19,4.36,16.56,2.91,STAY,SELL,SELL,0.0,STAY,False,False,STAY,0.25,1.89,0.0,,0,,0
CHAVDA,Chavda Infra Limited,249,189000.0,1.79,138.1,DECREASING,INCREASING,26.45,-6.54,9.82,-4.06,BUY,SELL,SELL,0.94,STRONG SELL,False,False,STAY,-0.58,-6.69,0.0,,0,,0
CHEMBOND,Chembond Chemicals Ltd,645,5343.0,1.03,562.5,DECREASING,INCREASING,43.85,7.61,25.79,1.16,STAY,SELL,SELL,0.1,STAY,False,False,STAY,0.2,0.42,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600
CHEMCON,Chemcon Speciality Chemicals Limited,846,25000.0,1.06,228.78,DECREASING,DECREASING,30.34,1.17,6.86,-0.32,BUY,SELL,SELL,0.74,STRONG SELL,False,False,STAY,-0.02,-0.42,0.0,,0,['HARAMI'],-100
CHEMFAB,Chemfab Alkalis Limited,927,9164.0,0.99,926.8,DECREASING,INCREASING,28.75,-0.38,55.24,2.94,BUY,SELL,SELL,0.92,SELL,False,False,STAY,0.14,-1.85,0.0,,0,,0
CHEMPLASTS,Chemplast Sanmar Limited,7114,92212.0,0.85,490.3,NO TREND,INCREASING,50.53,1.65,17.58,3.97,STAY,BUY,BUY,0.46,STAY,False,False,STAY,0.09,-0.48,0.0,,-100,,-100
CHENNPETRO,Chennai Petroleum Corporation Limited,13503,1790090.0,0.83,583.25,DECREASING,INCREASING,27.35,3.97,33.01,2.31,BUY,SELL,SELL,0.79,STRONG SELL,False,False,STAY,-0.25,2.32,0.0,,0,,0
CHEVIOT,Cheviot Company Limited,755,2671.0,0.82,1236.45,DECREASING,INCREASING,36.77,-0.64,36.25,3.35,BUY,SELL,SELL,0.23,STRONG SELL,False,False,STAY,-0.06,-1.2,0.0,,-100,,0
CHOICEIN,Choice International Limited,5451,644433.0,1.25,537.8,INCREASING,INCREASING,62.89,5.46,17.11,-1.12,STAY,BUY,BUY,0.75,STAY,False,False,STAY,0.16,2.63,0.0,,0,,0
CHOLAFIN,Cholamandalam Investment and Finance Company Limited,97140,2785941.0,1.41,1208.4,DECREASING,INCREASING,26.59,0.96,46.62,2.02,BUY,SELL,SELL,0.64,STRONG SELL,False,False,STAY,-0.3,1.97,0.0,,0,,0
CHOLAHLDNG,Cholamandalam Financial Holdings Limited,20871,138632.0,0.83,1512.0,DECREASING,INCREASING,26.97,0.71,76.33,1.69,BUY,SELL,SELL,0.86,STRONG SELL,False,False,STAY,-0.08,0.99,0.0,,0,['SPINNINGTOP'],100
CIEINDIA,CIE Automotive India Limited,17518,1331002.0,2.65,455.0,DECREASING,INCREASING,24.25,-1.3,13.77,2.27,BUY,SELL,SELL,0.82,STRONG SELL,False,False,STAY,-0.3,-1.25,0.0,,0,,0
CIGNITITEC,Cigniti Technologies Limited,3455,264453.0,1.3,1504.95,NO TREND,INCREASING,67.26,6.27,43.66,-8.08,STAY,BUY,BUY,0.02,BUY,False,True,STAY,0.5,4.51,0.0,,0,,0
CINELINE,Cineline India Limited,417,14654.0,0.63,101.19,DECREASING,INCREASING,39.44,3.61,5.38,-1.11,BUY,SELL,SELL,0.42,STAY,False,False,STAY,-0.34,2.21,0.0,,0,,0
CINEVISTA,Cinevista Limited,104,1058.0,0.05,17.21,DECREASING,INCREASING,34.09,2.53,0.96,3.68,BUY,SELL,SELL,0.63,STRONG SELL,False,False,STAY,-0.03,-1.83,0.0,,-100,['HARAMI'],100
CIPLA,Cipla Limited,120858,704852.0,0.55,1486.5,DECREASING,INCREASING,38.34,4.81,43.43,1.3,BUY,SELL,SELL,0.24,STAY,False,False,BUY,0.06,1.4,0.0,,-100,,0
CKFSL,Cox & Kings Financial Service Limited,0,0.0,,0.35,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
CLEAN,Clean Science and Technology Limited,14124,75475.0,0.83,1299.3,DECREASING,NO TREND,28.86,4.9,46.48,1.83,BUY,SELL,SELL,0.95,SELL,False,False,STAY,0.35,1.74,0.0,,-100,,0
CLEDUCATE,CL Educate Limited,462,31593.0,0.98,109.75,DECREASING,INCREASING,45.59,5.37,5.31,-0.06,STAY,BUY,SELL,0.6,STAY,False,False,STAY,0.43,0.7,0.0,,0,"['HARAMI', 'HIGHWAVE', 'SPINNINGTOP']",300
CLOUD,Varanium Cloud Limited,184,66000.0,1.25,15.6,DECREASING,DECREASING,23.94,-1.31,0.62,3.97,BUY,SELL,SELL,0.58,STRONG SELL,False,True,STAY,0.24,0.0,0.0,['DOJI'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",400
CLSEL,Chaman Lal Setia Exports Limited,1053,42038.0,0.47,323.05,NO TREND,INCREASING,47.38,0.27,18.25,3.48,STAY,BUY,SELL,0.38,STAY,False,False,STAY,0.58,-0.09,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'LONGLEGGEDDOJI']",0
CLSL,Crop Life Science Limited,63,22000.0,1.57,43.6,DECREASING,INCREASING,29.22,-3.47,1.91,-6.79,BUY,SELL,SELL,0.79,STRONG SELL,False,True,STAY,-0.1,2.71,-10.84,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",100,,0
CMICABLES,CMI Limited,0,0.0,0.0,4.33,DECREASING,DECREASING,0.0,0.0,0.05,7.69,BUY,SELL,SELL,0.99,SELL,False,False,STAY,-0.18,0.0,0.0,['DOJI'],100,['DOJI'],100
CMMIPL,CMM Infraprojects Limited,2,30000.0,0.4,2.4,DECREASING,DECREASING,41.12,-8.98,0.07,-3.76,STAY,BUY,STRONG SELL,0.0,STAY,False,False,STAY,0.31,-2.04,0.0,,0,,0
CMNL,Chaman Metallics Limited,193,4500.0,0.24,112.05,NO TREND,INCREASING,37.33,-2.3,3.38,4.17,BUY,SELL,SELL,0.69,STAY,False,True,STAY,0.32,0.0,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
CMRSL,Cyber Media Research & Services Limited,37,4800.0,3.0,104.0,NO TREND,DECREASING,39.01,-12.07,4.78,-19.32,BUY,SELL,SELL,0.22,SELL,False,True,STAY,0.39,2.56,-16.57,['DOJI'],100,,0
CMSINFO,CMS Info Systems Limited,6358,1081240.0,1.25,477.45,DECREASING,INCREASING,29.61,-1.43,23.05,2.54,BUY,SELL,SELL,0.75,STRONG SELL,False,False,STAY,-0.43,-1.39,0.0,,0,,0
COALINDIA,Coal India Limited,267524,8153961.0,0.91,414.05,DECREASING,INCREASING,31.31,7.62,10.99,0.87,BUY,SELL,SELL,0.79,STRONG SELL,False,False,STAY,-0.37,1.63,0.0,,0,,0
COASTCORP,Coastal Corporation Limited,318,47431.0,1.31,240.14,DECREASING,INCREASING,46.75,2.98,14.44,0.09,STAY,SELL,SELL,0.14,STAY,False,True,STAY,-0.13,1.75,0.0,['SPINNINGTOP'],100,['SPINNINGTOP'],100
COCHINSHIP,Cochin Shipyard Limited,22935,348540.0,1.01,1299.3,DECREASING,INCREASING,30.57,0.54,62.27,2.01,BUY,SELL,SELL,0.52,STRONG SELL,False,False,STAY,0.21,0.72,0.0,,-100,['SPINNINGTOP'],100
COFFEEDAY,Coffee Day Enterprises Limited,1048,0.0,0.0,30.82,DECREASING,INCREASING,32.59,0.0,0.98,7.69,BUY,SELL,SELL,0.0,STAY,False,True,STAY,-0.21,0.0,0.0,['DOJI'],0,['DOJI'],100
COFORGE,Coforge Limited,34014,405521.0,1.15,8327.5,INCREASING,INCREASING,71.13,2.61,198.67,2.5,SELL,BUY,BUY,0.99,STRONG BUY,False,True,STAY,-0.11,1.07,0.0,,0,,0
COLPAL,Colgate Palmolive (India) Limited,73717,414081.0,0.95,2725.65,DECREASING,INCREASING,17.73,5.26,80.9,1.51,BUY,SELL,SELL,0.58,SELL,False,False,STAY,-0.09,1.29,0.0,,0,['HARAMI'],100
COMMITTED,Committed Cargo Care Limited,59,11200.0,0.92,50.5,NO TREND,DECREASING,37.12,-4.09,1.43,-6.57,BUY,SELL,SELL,0.41,STAY,False,False,STAY,-0.31,-4.99,0.0,,0,,-200
COMPINFO,Compuage Infocom Limited,36,0.0,0.0,2.54,DECREASING,DECREASING,0.0,0.0,0.04,7.69,BUY,SELL,SELL,0.94,SELL,False,False,STAY,0.11,0.0,0.0,['DOJI'],100,['DOJI'],100
COMPUSOFT,Compucom Software Limited,184,40818.0,0.76,27.99,DECREASING,INCREASING,44.24,2.04,1.47,1.3,STAY,SELL,SELL,0.42,STAY,False,False,STAY,0.46,0.68,0.0,['HAMMER'],100,"['HIGHWAVE', 'SPINNINGTOP']",200
COMSYN,Commercial Syn Bags Limited,251,110025.0,0.85,71.04,INCREASING,DECREASING,60.89,-4.2,4.55,-3.77,STAY,BUY,BUY,0.47,BUY,False,False,STAY,-0.03,-2.08,0.0,,0,,-100
CONCOR,Container Corporation of India Limited,53745,476832.0,0.5,788.35,DECREASING,INCREASING,35.31,8.12,24.05,-0.46,BUY,SELL,SELL,0.4,STRONG SELL,False,False,STAY,-0.02,2.32,0.0,,0,,0
CONCORDBIO,Concord Biotech Limited,15910,74965.0,0.58,2019.3,NO TREND,INCREASING,67.19,2.38,80.93,-0.47,STAY,BUY,BUY,0.98,STAY,False,False,STAY,0.46,1.36,0.0,,0,,0
CONFIPET,Confidence Petroleum India Limited,2411,475756.0,0.68,67.35,DECREASING,INCREASING,29.96,4.07,2.89,0.85,BUY,SELL,SELL,0.94,STRONG SELL,False,False,STAY,-0.0,0.82,0.0,,-100,"['HARAMI', 'SPINNINGTOP']",200
CONSOFINVT,Consolidated Finvest & Holdings Limited,718,3901.0,0.35,207.8,NO TREND,INCREASING,49.4,3.05,10.89,0.83,STAY,BUY,STRONG BUY,0.09,STAY,False,False,STAY,0.32,1.86,0.0,,-100,['HARAMI'],100
CONTI,Continental Seeds and Chemicals Limited,22,16665.0,1.79,36.9,DECREASING,INCREASING,19.5,-2.38,1.63,-1.49,BUY,SELL,SELL,0.95,STRONG SELL,False,False,STAY,-0.05,0.0,-16.26,,-200,"['DOJI', 'DOJISTAR', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",500
CONTROLPR,Control Print Limited,1487,11569.0,0.87,694.85,DECREASING,INCREASING,35.63,4.23,23.76,2.84,BUY,SELL,SELL,0.72,BUY,False,False,STAY,-0.11,2.18,0.0,,0,['MARUBOZU'],100
COOLCAPS,Cool Caps Industries Limited,514,17750.0,2.18,742.7,DECREASING,DECREASING,33.61,-4.82,25.84,-1.24,BUY,BUY,SELL,0.9,STAY,False,False,STAY,0.01,-2.92,0.0,['ENGULFING'],100,,-100
CORALFINAC,Coral India Finance & Housing Limited,149,2544.0,0.83,48.9,NO TREND,INCREASING,36.34,-0.25,1.72,7.24,BUY,SELL,SELL,0.01,STAY,False,False,STAY,0.14,-0.2,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",400,,0
CORDSCABLE,Cords Cable Industries Limited,223,17270.0,0.39,191.81,DECREASING,INCREASING,42.16,2.36,9.46,3.8,STAY,SELL,SELL,0.0,STRONG SELL,False,False,STAY,0.27,1.55,0.0,,-100,['ENGULFING'],100
COROMANDEL,Coromandel International Limited,31654,554015.0,1.29,1806.45,INCREASING,INCREASING,65.28,3.92,50.61,0.55,STAY,BUY,BUY,0.89,STAY,False,True,STAY,0.34,2.17,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",300,,0
COSMOFIRST,COSMO FIRST LIMITED,1314,48049.0,0.49,743.75,NO TREND,NO TREND,44.4,5.87,29.19,0.22,STAY,BUY,SELL,0.04,STAY,False,False,STAY,0.3,1.9,0.0,,0,,0
COUNCODOS,Country Condo's Limited,37,154711.0,1.95,5.98,DECREASING,INCREASING,33.37,4.26,0.37,0.27,BUY,SELL,SELL,0.19,STRONG SELL,False,False,STAY,-0.32,0.17,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600
CPS,C P S Shapers Limited,72,9600.0,0.53,439.7,INCREASING,DECREASING,51.57,-4.35,22.05,0.36,STAY,BUY,STRONG SELL,0.45,STRONG BUY,False,False,STAY,0.31,-3.99,0.0,,0,,-100
CRAFTSMAN,Craftsman Automation Limited,9116,45318.0,0.74,5210.6,DECREASING,INCREASING,45.59,9.87,216.48,-4.59,STAY,SELL,STRONG BUY,0.25,SELL,False,True,STAY,-0.18,5.09,0.0,['SPINNINGTOP'],0,,0
CRAYONS,Crayons Advertising Limited,402,7000.0,0.23,101.95,DECREASING,DECREASING,36.2,1.56,5.28,4.78,BUY,SELL,SELL,0.5,STRONG SELL,False,False,STAY,-0.37,1.7,0.0,,0,,0
CREATIVE,Creative Newtech Limited,1001,12817.0,0.74,881.95,INCREASING,INCREASING,47.43,4.05,40.9,0.18,STAY,SELL,SELL,0.62,STAY,False,False,STAY,0.71,1.75,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
CREATIVEYE,Creative Eye Limited,8,18314.0,0.4,7.49,NO TREND,INCREASING,51.26,-1.63,0.62,0.89,STAY,SELL,SELL,0.24,STAY,False,False,STAY,-0.04,-3.73,0.0,,0,,0
CREDITACC,CREDITACCESS GRAMEEN LIMITED,22966,233363.0,0.79,890.55,DECREASING,INCREASING,30.53,9.82,33.2,-0.14,BUY,SELL,SELL,0.21,STRONG SELL,False,False,STAY,0.31,2.36,0.0,,-100,,0
CREST,Crest Ventures Limited,1066,17574.0,0.37,448.25,DECREASING,INCREASING,36.1,-0.43,28.34,3.38,BUY,SELL,SELL,0.5,STAY,False,False,STAY,-0.06,-0.69,0.0,['HAMMER'],100,,-100
CRISIL,CRISIL Limited,37056,80405.0,0.98,5483.8,INCREASING,INCREASING,64.07,-5.5,205.81,-4.22,STAY,BUY,BUY,0.33,STRONG BUY,False,False,SELL,-0.21,-1.89,0.0,"['ENGULFING', 'MARUBOZU']",200,,0
CROMPTON,Crompton Greaves Consumer Electricals Limited,17203,1492029.0,0.4,393.05,DECREASING,INCREASING,43.71,7.28,12.45,-0.8,STAY,SELL,STRONG BUY,0.06,STRONG SELL,False,False,STAY,-0.01,2.36,0.0,,0,,0
CROWN,Crown Lifters Limited,221,6588.0,1.41,232.0,NO TREND,INCREASING,39.4,-2.06,9.34,4.25,BUY,SELL,SELL,0.07,STAY,False,True,STAY,0.34,0.0,-3.49,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",400,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'INVERTEDHAMMER']",400
CSBBANK,CSB Bank Limited,6150,162885.0,1.08,306.9,NO TREND,INCREASING,46.73,1.26,9.03,-1.76,STAY,BUY,SELL,0.08,STAY,False,False,STAY,-0.19,0.8,0.0,,0,['SPINNINGTOP'],100
CSLFINANCE,CSL Finance Limited,1086,16791.0,0.53,316.15,DECREASING,INCREASING,29.69,7.2,16.62,1.84,BUY,SELL,SELL,0.63,STRONG SELL,False,False,STAY,-0.19,2.25,0.0,,0,,0
CTE,Cambridge Technology Enterprises Limited,163,48197.0,1.14,84.12,DECREASING,INCREASING,27.11,5.95,4.88,0.85,BUY,SELL,SELL,0.24,STRONG SELL,False,False,BUY,-0.44,-2.05,0.0,['INVERTEDHAMMER'],100,,0
