STOCK,COMPANY_NAME,MARKET_CAP(CR),VOLUME,RELATIVE_VOLUME,PRICE,TREND_THREE,TREND_SIX,RSI,RSI_DIFF,ATR,ATR_DIFF,RSI_INDICATOR,UPTREND_INDICATOR,MOVING_AVG_IND,STRENGTH,CHART_INDICATOR,BREAKOUT,LAST_THREE_CANDEL,NADARAYA_WATSON,VOL_PRC_CORR,PRICE_DIFF,PEICE_GAP_PCTG,CDL_NME_YES,CDL_SCR_YES,CDL_NME_TDY,CDL_SCR_TDY
GENUSPOWER,Genus Power Infrastructures Limited,5933,45265.0,0.06,448.0,INCREASING,INCREASING,64.35,0.17,17.12,4.44,STAY,BUY,BUY,0.71,SELL,False,True,STAY,0.44,0.01,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",300
GEOJITFSL,Geojit Financial Services Limited,1535,16038.0,0.04,121.49,DECREASING,INCREASING,44.77,0.37,7.37,6.14,STAY,BUY,STRONG BUY,0.52,SELL,False,True,STAY,0.69,0.4,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
GEPIL,GE Power India Limited,1785,30261.0,0.23,412.15,INCREASING,INCREASING,55.52,0.38,17.74,2.86,STAY,BUY,BUY,0.76,STAY,False,True,STAY,0.21,0.24,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GESHIP,The Great Eastern Shipping Company Limited,14294,13387.0,0.06,1111.95,DECREASING,INCREASING,35.37,1.11,46.37,5.54,BUY,SELL,SELL,0.61,STRONG SELL,False,False,STAY,0.26,0.91,0.0,['HAMMER'],100,,0
GET&D,GE T&D India Limited,21719,0.0,,1771.1,NO TREND,INCREASING,41.08,0.0,36.72,7.69,STAY,BUY,BUY,0.0,STAY,False,True,STAY,0.05,0.0,0.0,['DOJI'],100,['DOJI'],100
GFLLIMITED,GFL Limited,744,16058.0,0.13,100.39,NO TREND,INCREASING,54.52,2.59,6.71,4.59,STAY,BUY,BUY,0.18,STAY,False,False,STAY,0.78,1.71,0.0,,0,,0
GFSTEELS,Grand Foundry Limited,0,0.0,0.0,8.49,NO TREND,INCREASING,100.0,0.0,0.01,7.69,SELL,BUY,SELL,,SELL,False,True,STAY,-0.0,0.0,0.0,['DOJI'],100,['DOJI'],100
GHCL,GHCL Limited,4242,6016.0,0.06,601.6,NO TREND,INCREASING,51.79,-1.29,22.34,4.89,STAY,BUY,BUY,0.04,STAY,False,False,STAY,0.24,-0.85,0.0,,0,,0
GHCLTEXTIL,GHCL Textiles Limited,724,25784.0,0.25,96.9,NO TREND,INCREASING,54.8,2.59,4.15,4.02,STAY,SELL,STRONG BUY,0.02,STAY,False,True,STAY,0.43,1.48,0.0,,0,,0
GICHSGFIN,GIC Housing Finance Limited,1084,13021.0,0.14,220.5,NO TREND,INCREASING,56.02,2.04,7.17,4.9,STAY,BUY,BUY,0.03,STAY,False,True,STAY,-0.28,1.15,0.0,,0,,0
GICL,Globe International Carriers Limited,127,91500.0,2.56,57.5,NO TREND,INCREASING,46.95,3.94,3.48,3.27,STAY,SELL,SELL,0.13,STRONG SELL,False,False,STAY,-0.26,0.97,2.55,['DOJI'],100,,0
GICRE,General Insurance Corporation of India,57851,10056.0,0.01,395.45,NO TREND,INCREASING,56.97,-0.27,12.27,5.62,STAY,BUY,BUY,0.43,STAY,False,False,SELL,0.19,0.01,0.0,,-100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HAMMER', 'HIGHWAVE', 'SPINNINGTOP']",600
GILLANDERS,Gillanders Arbuthnot & Company Limited,151,32956.0,0.74,118.15,INCREASING,INCREASING,74.94,4.99,4.79,-1.33,SELL,BUY,BUY,0.99,STRONG BUY,False,False,STAY,0.51,3.02,1.87,['MARUBOZU'],100,['MARUBOZU'],100
GILLETTE,Gillette India Limited,21244,2006.0,0.02,9946.95,INCREASING,INCREASING,55.96,0.91,431.4,5.17,STAY,BUY,BUY,0.05,STRONG BUY,False,False,SELL,0.29,0.52,0.0,['INVERTEDHAMMER'],100,['HAMMER'],100
GINNIFILA,Ginni Filaments Limited,259,18242.0,0.26,29.51,DECREASING,INCREASING,52.34,2.33,1.44,1.64,STAY,SELL,STRONG BUY,0.42,STAY,False,False,STAY,0.42,0.17,0.0,['ENGULFING'],100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",300
GIPCL,Gujarat Industries Power Company Limited,2466,47257.0,0.1,212.9,DECREASING,INCREASING,53.65,2.34,8.28,4.05,STAY,SELL,BUY,0.47,STRONG SELL,False,True,STAY,-0.15,0.42,0.0,,0,,0
GIRIRAJ,Giriraj Civil Developers Limited,1293,250.0,0.14,385.0,DECREASING,INCREASING,42.95,0.0,12.64,7.69,STAY,BUY,SELL,0.22,BUY,False,True,STAY,-0.24,0.0,0.0,['DOJI'],0,['DOJI'],100
GITANJALI,Gitanjali Gems Limited,0,0.0,,1.05,NO TREND,NO TREND,100.0,0.0,0.0,0.0,SELL,BUY,SELL,,STAY,False,True,STAY,,0.0,0.0,['DOJI'],100,['DOJI'],100
GKWLIMITED,GKW Limited,848,220.0,0.11,2711.8,DECREASING,INCREASING,34.95,2.11,173.66,4.52,BUY,SELL,SELL,0.36,SELL,False,False,STAY,0.31,0.47,0.01,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",200
GLAND,Gland Pharma Limited,30392,1079.0,0.01,1727.0,INCREASING,INCREASING,48.88,-0.17,58.95,6.28,STAY,BUY,SELL,0.32,STAY,False,False,STAY,0.36,-0.08,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HAMMER']",100
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,32976,1260.0,0.01,2387.05,DECREASING,INCREASING,36.59,0.2,87.15,6.33,BUY,SELL,SELL,0.82,STRONG SELL,False,False,STAY,-0.06,0.07,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GLENMARK,Glenmark Pharmaceuticals Limited,27046,3755.0,0.01,1521.05,DECREASING,INCREASING,33.85,-0.16,53.23,6.48,BUY,SELL,SELL,0.65,SELL,False,False,STAY,-0.11,-0.19,0.0,"['DOJI', 'LONGLEGGEDDOJI']",-100,"['DOJI', 'LONGLEGGEDDOJI']",200
GLFL,Gujarat Lease Financing Limited,22,4281.0,0.41,8.47,DECREASING,INCREASING,69.03,6.92,0.28,-3.15,STAY,BUY,BUY,0.6,SELL,False,True,STAY,0.46,0.0,0.0,['DOJI'],100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
GLOBAL,Global Education Limited,468,47722.0,1.25,193.52,DECREASING,NO TREND,54.79,7.56,11.99,-2.95,STAY,BUY,BUY,0.05,STAY,False,False,STAY,0.61,3.0,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,,0
GLOBALPET,Global Pet Industries Limited,101,0.0,0.0,115.0,DECREASING,INCREASING,26.44,0.0,2.93,7.69,BUY,SELL,SELL,0.99,SELL,False,False,STAY,0.5,0.0,0.0,"['DOJI', 'DOJISTAR']",200,['DOJI'],0
GLOBALVECT,Global Vectra Helicorp Limited,172,8357.0,1.03,253.1,DECREASING,INCREASING,45.1,-3.51,11.55,-4.5,STAY,BUY,SELL,0.34,SELL,False,False,STAY,-0.34,-6.21,0.0,['MARUBOZU'],100,,-100
GLOBE,Globe Textiles (India) Limited,111,127580.0,0.16,4.5,NO TREND,INCREASING,46.34,6.14,0.24,1.17,STAY,SELL,SELL,0.05,BUY,False,False,STAY,0.03,2.51,0.0,,-100,['MARUBOZU'],100
GLOBUSSPR,Globus Spirits Limited,1918,11979.0,0.12,878.6,DECREASING,NO TREND,37.74,1.67,46.61,4.93,BUY,SELL,SELL,0.48,STRONG SELL,False,True,STAY,-0.28,0.99,0.0,,0,,0
GLS,Glenmark Life Sciences Limited,9516,1679.0,0.02,1084.45,NO TREND,INCREASING,45.87,0.28,47.93,5.81,STAY,BUY,BUY,0.0,STAY,False,False,STAY,-0.62,-0.14,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",200
GMBREW,GM Breweries Limited,1158,1870.0,0.09,810.05,NO TREND,INCREASING,52.19,1.87,27.22,4.13,STAY,BUY,BUY,0.01,STAY,False,True,STAY,0.13,1.1,0.0,,0,,0
GMDCLTD,Gujarat Mineral Development Corporation Limited,10937,38036.0,0.07,350.3,NO TREND,INCREASING,52.28,0.94,13.87,6.03,STAY,BUY,STRONG BUY,0.29,STAY,False,False,STAY,0.12,0.52,0.0,,0,,0
GMMPFAUDLR,GMM Pfaudler Limited,5556,5469.0,0.01,1234.85,DECREASING,DECREASING,30.84,5.33,37.75,3.51,BUY,SELL,SELL,0.75,SELL,False,False,STAY,-0.3,0.23,0.0,,-100,"['DOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300
GMRINFRA,GMR Airports Infrastructure Limited,49253,598548.0,0.04,82.52,DECREASING,INCREASING,49.79,1.72,2.57,5.57,STAY,BUY,BUY,0.01,STAY,False,True,STAY,-0.22,0.57,0.0,,0,,0
GMRP&UI,GMR Power and Urban Infra Limited,2586,1535466.0,1.84,116.38,DECREASING,INCREASING,49.45,1.1,5.36,2.6,STAY,BUY,BUY,0.14,STRONG SELL,False,False,STAY,0.01,-1.37,0.0,['DOJI'],0,,0
GNA,GNA Axles Limited,1633,1251.0,0.06,405.2,DECREASING,INCREASING,45.54,3.16,12.2,4.76,STAY,BUY,STRONG BUY,0.03,STAY,False,False,STAY,0.34,0.25,0.0,,0,['DOJI'],100
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,9185,67459.0,0.1,606.6,DECREASING,INCREASING,51.17,2.51,18.01,3.29,STAY,SELL,BUY,0.4,STRONG SELL,False,True,STAY,-0.5,1.6,0.0,,0,,0
GOACARBON,Goa Carbon Limited,675,3753.0,0.27,671.05,DECREASING,INCREASING,39.64,7.21,22.12,0.69,BUY,SELL,SELL,0.24,STRONG SELL,False,False,STAY,0.32,2.17,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,,0
GOCLCORP,GOCL Corporation Limited,2253,3165.0,0.11,383.1,DECREASING,INCREASING,42.05,4.31,15.04,3.7,STAY,SELL,SELL,0.4,STAY,False,False,STAY,0.24,2.02,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,['MARUBOZU'],100
GOCOLORS,Go Fashion (India) Limited,6509,184.0,0.01,1109.45,DECREASING,INCREASING,40.39,-0.07,47.71,5.94,STAY,SELL,SELL,0.99,STRONG SELL,False,True,STAY,0.12,0.86,0.0,,0,,0
GODFRYPHLP,Godfrey Phillips India Limited,16061,1277.0,0.04,5883.65,DECREASING,INCREASING,35.49,2.14,273.97,5.64,BUY,BUY,SELL,0.58,SELL,False,False,STAY,0.18,0.27,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
GODHA,Godha Cabcon & Insulation Limited,43,378414.0,0.14,0.97,INCREASING,DECREASING,57.14,1.28,0.04,2.42,STAY,BUY,BUY,0.54,STAY,False,False,STAY,0.29,-1.02,0.0,,0,['HAMMER'],100
GODREJAGRO,Godrej Agrovet Limited,9360,3195.0,0.04,739.45,NO TREND,INCREASING,47.34,-0.19,19.84,6.1,STAY,BUY,BUY,0.05,STAY,False,False,STAY,-0.02,-0.21,0.0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
GODREJCP,Godrej Consumer Products Limited,128036,13068.0,0.01,1258.5,DECREASING,INCREASING,48.88,-0.72,30.2,6.02,STAY,SELL,BUY,0.77,STRONG SELL,False,False,STAY,-0.37,-0.14,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
GODREJIND,Godrej Industries Limited,26344,1711.0,0.01,1071.55,NO TREND,INCREASING,58.59,-0.37,43.11,6.25,STAY,BUY,BUY,0.36,STAY,False,False,STAY,-0.1,-0.22,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",200
GODREJPROP,Godrej Properties Limited,63952,96445.0,0.12,2868.65,DECREASING,INCREASING,47.08,2.36,103.87,2.69,STAY,BUY,BUY,0.37,STAY,False,False,STAY,0.31,1.91,0.0,,0,,0
GOENKA,Goenka Diamond and Jewels Limited,25,65955.0,0.41,1.12,DECREASING,NO TREND,47.47,6.84,0.06,-6.47,STAY,BUY,STRONG BUY,0.16,STAY,False,False,STAY,-0.54,0.0,0.0,,-100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS']",500
GOKEX,Gokaldas Exports Limited,4281,6445.0,0.08,935.0,NO TREND,INCREASING,61.48,1.89,27.37,3.66,STAY,BUY,BUY,0.22,STAY,False,False,STAY,-0.27,-0.46,0.0,['MARUBOZU'],100,,0
GOKUL,Gokul Refoils and Solvent Limited,342,1261.0,0.02,54.6,INCREASING,INCREASING,45.34,0.21,3.43,1.52,STAY,SELL,SELL,0.17,STAY,False,False,STAY,0.65,3.51,0.0,,0,,0
GOKULAGRO,Gokul Agro Resources Limited,1610,21973.0,0.08,330.75,INCREASING,INCREASING,66.63,2.57,16.99,4.16,STAY,BUY,BUY,0.98,STRONG BUY,False,False,STAY,0.37,2.24,0.0,,0,,0
GOLDENTOBC,Golden Tobacco Limited,66,1.0,0.0,38.8,NO TREND,DECREASING,46.25,0.0,2.08,7.69,STAY,BUY,SELL,0.03,STAY,False,False,STAY,-0.06,0.0,0.0,,0,['DOJI'],100
GOLDIAM,Goldiam International Limited,1825,22905.0,0.09,319.25,DECREASING,INCREASING,36.52,1.65,20.06,6.08,BUY,BUY,SELL,0.24,STAY,False,False,STAY,0.6,1.33,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,['ENGULFING'],100
GOLDKART,Goldkart Jewels Limited,142,0.0,,186.1,DECREASING,INCREASING,0.0,0.0,0.84,7.69,BUY,SELL,SELL,0.89,BUY,False,True,STAY,-0.08,0.0,0.0,['DOJI'],100,['DOJI'],100
GOLDSTAR,Goldstar Power Limited,336,67500.0,0.79,11.3,DECREASING,INCREASING,48.33,10.22,0.44,-6.22,STAY,BUY,STRONG BUY,0.03,STAY,False,False,STAY,0.04,7.62,0.0,,0,['MARUBOZU'],100
GOLDTECH,AION-TECH SOLUTIONS LIMITED,436,6046.0,1.46,72.5,DECREASING,INCREASING,36.88,-1.52,2.3,2.77,BUY,BUY,SELL,0.0,BUY,False,True,STAY,-0.2,0.21,-2.39,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300,,0
GOODLUCK,Goodluck India Limited,2779,4589.0,0.08,990.4,NO TREND,INCREASING,47.19,-0.32,41.31,5.8,STAY,BUY,BUY,0.0,STAY,False,True,STAY,-0.0,0.0,0.0,,0,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",300
GOPAL,Gopal Snacks Limited,4458,11691.0,0.08,446.95,DECREASING,INCREASING,44.67,3.06,23.33,5.27,STAY,SELL,SELL,0.57,STAY,False,False,STAY,0.28,0.93,0.0,,0,,0
GOYALALUM,Goyal Aluminiums Limited,121,20044.0,0.16,9.79,NO TREND,DECREASING,51.62,3.61,0.44,3.85,STAY,BUY,SELL,0.07,STAY,False,False,STAY,0.14,1.14,0.0,,0,['HARAMI'],100
GOYALSALT,Goyal Salt Limited,287,55800.0,2.96,207.95,DECREASING,INCREASING,41.0,3.73,8.32,1.68,STAY,SELL,SELL,0.08,STAY,False,False,STAY,0.34,1.61,0.0,,0,,0
GPIL,Godawari Power And Ispat limited,10673,30285.0,0.04,189.88,NO TREND,DECREASING,51.2,1.45,6.65,5.38,STAY,BUY,SELL,0.0,STAY,False,True,STAY,-0.06,0.66,0.0,,0,,0
GPPL,Gujarat Pipavav Port Limited,10275,176027.0,0.13,186.15,DECREASING,INCREASING,44.46,3.62,6.2,2.67,STAY,SELL,STRONG BUY,0.25,STRONG SELL,False,True,STAY,-0.09,1.97,0.0,,0,['MARUBOZU'],100
GPTHEALTH,GPT Healthcare Limited,1446,105148.0,0.77,173.98,NO TREND,INCREASING,53.81,4.02,5.9,1.07,STAY,BUY,BUY,0.02,STAY,False,True,STAY,-0.52,0.28,0.0,['3INSIDE'],100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GPTINFRA,GPT Infraprojects Limited,909,52101.0,0.27,143.0,NO TREND,INCREASING,55.68,5.67,8.8,0.02,STAY,SELL,BUY,0.0,STAY,False,False,STAY,-0.26,3.74,0.0,"['DOJI', 'LONGLEGGEDDOJI']",100,,0
GRANULES,Granules India Limited,10425,64473.0,0.02,583.2,NO TREND,INCREASING,51.53,0.07,21.02,5.84,STAY,BUY,BUY,0.03,STAY,False,False,SELL,0.2,0.04,0.0,,-100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",500
GRAPHISAD,Graphisads Limited,69,2400.0,0.45,70.05,NO TREND,NO TREND,38.64,-0.59,3.03,1.46,BUY,BUY,SELL,0.02,STAY,False,True,STAY,0.33,3.09,-3.61,['DOJI'],100,['MARUBOZU'],100
GRAPHITE,Graphite India Limited,11791,111719.0,0.42,487.15,DECREASING,INCREASING,35.33,2.13,15.88,3.45,BUY,SELL,SELL,0.09,STRONG SELL,False,False,STAY,0.37,0.06,0.0,"['DOJI', 'LONGLEGGEDDOJI']",0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GRASIM,Grasim Industries Limited,150613,5607.0,0.01,2631.0,DECREASING,INCREASING,49.66,1.18,57.78,5.82,STAY,SELL,BUY,0.21,STAY,False,False,STAY,-0.32,0.34,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
GRAVITA,Gravita India Limited,6895,17647.0,0.16,2216.1,NO TREND,INCREASING,47.71,1.6,111.72,5.07,STAY,BUY,BUY,0.0,STAY,False,True,STAY,0.02,0.33,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300
GRCL,Gayatri Rubbers And Chemicals Limited,136,250.0,0.56,455.75,NO TREND,INCREASING,45.41,-0.13,6.19,7.38,STAY,SELL,SELL,0.0,STAY,False,True,STAY,0.27,0.0,-0.05,['DOJI'],100,['DOJI'],0
GREAVESCOT,Greaves Cotton Limited,2937,109127.0,0.09,183.8,DECREASING,INCREASING,51.37,-0.8,8.22,6.29,STAY,SELL,BUY,0.23,STAY,False,False,STAY,0.04,-0.49,0.0,,0,['DOJI'],100
GREENCHEF,Greenchef Appliances Limited,160,7200.0,0.9,72.8,DECREASING,DECREASING,43.42,-0.17,2.01,-0.34,STAY,BUY,SELL,0.69,STAY,False,True,STAY,0.37,0.0,0.0,['MARUBOZU'],100,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",200
GREENLAM,Greenlam Industries Limited,6449,2108.0,0.1,546.7,NO TREND,INCREASING,54.09,1.2,22.65,3.92,STAY,BUY,BUY,0.01,STAY,False,False,STAY,-0.15,-1.32,0.0,,0,['HARAMI'],100
GREENPANEL,Greenpanel Industries Limited,3859,4894.0,0.08,349.1,DECREASING,INCREASING,37.69,2.71,12.78,4.08,BUY,SELL,SELL,0.24,SELL,False,False,STAY,0.62,-0.17,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
GREENPLY,Greenply Industries Limited,2859,2504.0,0.02,334.8,DECREASING,INCREASING,43.58,0.9,14.72,5.92,STAY,SELL,SELL,0.46,STAY,False,True,STAY,0.27,0.54,0.0,,0,,0
GREENPOWER,Orient Green Power Company Limited,1833,656934.0,0.17,17.59,DECREASING,INCREASING,39.75,2.73,0.63,4.65,BUY,BUY,SELL,0.31,BUY,False,False,STAY,0.1,0.63,0.0,,0,,0
GRETEX,Gretex Industries Limited,27,0.0,,258.75,INCREASING,INCREASING,62.75,0.0,2.77,7.69,STAY,SELL,BUY,0.51,STRONG BUY,False,True,STAY,-0.05,0.0,0.0,['DOJI'],100,['DOJI'],100
GRINDWELL,Grindwell Norton Limited,21047,1105.0,0.01,2091.55,DECREASING,INCREASING,34.56,-0.21,70.21,4.95,BUY,SELL,SELL,0.04,STRONG SELL,False,False,STAY,0.13,0.99,0.0,,0,,-100
GRINFRA,G R Infraprojects Limited,12648,737.0,0.03,1620.7,NO TREND,INCREASING,53.12,2.35,54.18,4.64,STAY,BUY,BUY,0.03,STAY,False,False,STAY,0.37,0.39,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'HIGHWAVE', 'SPINNINGTOP']",600,['3INSIDE'],100
GRMOVER,GRM Overseas Limited,711,5167.0,0.12,209.8,DECREASING,DECREASING,45.18,5.1,8.77,2.75,STAY,BUY,SELL,0.09,STAY,False,False,STAY,0.18,1.98,0.0,,-100,,0
GROBTEA,The Grob Tea Company Limited,102,390.0,0.32,1148.8,NO TREND,INCREASING,47.6,-0.16,65.34,2.26,STAY,BUY,BUY,0.02,STAY,False,False,STAY,0.64,-0.1,0.0,,0,"['DOJI', 'DOJISTAR', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",400
GRPLTD,GRP Limited,868,45.0,0.02,3175.0,NO TREND,INCREASING,44.17,-0.28,143.19,2.92,STAY,BUY,SELL,0.0,STAY,False,False,STAY,-0.13,-1.7,0.0,,-100,,0
GRSE,Garden Reach Shipbuilders & Engineers Limited,8759,274626.0,0.26,1713.75,DECREASING,INCREASING,59.99,2.94,80.28,1.05,STAY,BUY,BUY,0.37,STRONG SELL,False,True,STAY,0.44,0.81,0.0,,0,,-100
GRWRHITECH,Garware Hi-Tech Films Limited,4062,7246.0,0.1,4864.15,INCREASING,INCREASING,64.57,2.09,232.96,2.84,STAY,BUY,BUY,0.92,STRONG BUY,False,False,STAY,0.24,1.76,0.0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI', 'HARAMI', 'HARAMICROSS', 'SPINNINGTOP']",600,,0
GSFC,Gujarat State Fertilizers & Chemicals Limited,7796,105427.0,0.1,205.53,DECREASING,INCREASING,50.85,1.1,6.12,4.39,STAY,BUY,BUY,0.12,STAY,False,True,STAY,-0.17,0.06,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GSLSU,Global Surfaces Limited,977,3985.0,0.07,186.35,DECREASING,INCREASING,50.46,3.74,7.1,3.53,STAY,BUY,BUY,0.19,STAY,False,False,STAY,0.65,0.9,0.0,,0,,0
GSPL,Gujarat State Petronet Limited,20114,18361.0,0.03,343.8,DECREASING,INCREASING,33.62,1.42,10.38,5.65,BUY,SELL,SELL,0.74,BUY,False,False,STAY,-0.29,0.1,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'SPINNINGTOP']",300
GSS,GSS Infotech Limited,213,9578.0,0.15,58.24,DECREASING,DECREASING,16.64,-0.04,3.4,4.81,BUY,BUY,SELL,0.92,STRONG SELL,False,False,STAY,-0.21,-0.1,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI']",0
GSTL,Globesecure Technologies Limited,36,80000.0,0.95,38.4,NO TREND,DECREASING,38.7,-0.57,2.1,-0.19,BUY,SELL,SELL,0.06,STAY,False,False,STAY,0.01,-1.41,0.0,['HARAMI'],100,,-100
GTECJAINX,G-TEC JAINX EDUCATION LIMITED,73,348.0,0.05,34.22,DECREASING,DECREASING,22.86,0.0,3.09,4.26,BUY,SELL,SELL,0.3,STRONG SELL,False,False,STAY,0.02,0.0,0.0,['HAMMER'],100,"['DOJI', 'GRAVESTONEDOJI', 'LONGLEGGEDDOJI']",300
GTL,GTL Limited,147,300449.0,0.22,13.23,DECREASING,INCREASING,52.88,3.35,0.72,3.08,STAY,BUY,BUY,0.03,STAY,False,False,STAY,0.37,0.23,0.0,,0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400
GTLINFRA,GTL Infrastructure Limited,2049,7790113.0,0.17,2.13,NO TREND,INCREASING,49.34,3.98,0.09,2.82,STAY,BUY,STRONG BUY,0.18,STAY,False,False,STAY,-0.3,1.43,0.0,,0,,0
GTPL,GTPL Hathway Limited,1872,422.0,0.03,145.28,DECREASING,INCREASING,43.05,1.07,3.8,4.17,STAY,SELL,SELL,0.32,STRONG SELL,False,False,STAY,0.22,-0.41,0.0,['ENGULFING'],100,,0
GUFICBIO,Gufic Biosciences Limited,2832,1049.0,0.02,421.95,NO TREND,INCREASING,45.72,0.98,24.13,6.69,STAY,SELL,SELL,0.11,STAY,False,False,STAY,0.5,-0.12,0.0,['ENGULFING'],100,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
GUJALKALI,Gujarat Alkalies and Chemicals Limited,4946,1291.0,0.07,784.05,DECREASING,INCREASING,39.51,1.66,28.54,5.31,BUY,SELL,SELL,0.42,SELL,False,False,STAY,0.63,-0.24,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",200
GUJAPOLLO,Gujarat Apollo Industries Limited,255,10.0,0.0,302.1,DECREASING,INCREASING,44.76,-6.0,14.34,2.19,STAY,BUY,STRONG SELL,0.25,STAY,False,False,STAY,0.05,0.0,0.0,,0,['DOJI'],100
GUJGASLTD,Gujarat Gas Limited,37465,3397.0,0.01,471.4,DECREASING,INCREASING,30.19,-0.2,14.13,5.24,BUY,SELL,SELL,0.35,STRONG SELL,False,False,STAY,0.05,-0.74,0.0,,0,,0
GUJRAFFIA,Gujarat Raffia Industries Limited,23,1587.0,0.34,44.69,NO TREND,INCREASING,52.67,1.96,2.3,3.71,STAY,SELL,BUY,0.0,STRONG SELL,False,False,STAY,0.07,1.55,0.0,,0,,0
GULFOILLUB,Gulf Oil Lubricants India Limited,4611,11158.0,0.06,1124.9,DECREASING,INCREASING,41.66,3.93,54.01,3.73,STAY,SELL,SELL,0.09,STRONG SELL,False,False,STAY,-0.25,1.81,0.0,"['DOJI', 'LONGLEGGEDDOJI']",-100,['MARUBOZU'],100
GULFPETRO,GP Petroleums Limited,307,25101.0,0.16,63.77,DECREASING,INCREASING,34.64,6.93,3.46,3.26,BUY,BUY,SELL,0.09,STRONG SELL,False,False,STAY,0.24,2.03,0.0,['HARAMI'],0,"['3INSIDE', 'MARUBOZU']",200
GULPOLY,Gulshan Polyols Limited,1011,26312.0,0.17,185.0,DECREASING,DECREASING,40.16,5.28,9.56,2.68,STAY,BUY,SELL,0.7,STRONG SELL,False,False,STAY,0.29,2.75,0.0,,0,['MARUBOZU'],100
GVKPIL,GVK Power & Infrastructure Limited,1539,88813.0,0.07,5.05,DECREASING,INCREASING,40.15,0.0,0.16,1.53,STAY,BUY,SELL,0.76,STAY,False,False,STAY,0.34,-0.98,0.0,"['DOJI', 'LONGLEGGEDDOJI', 'HIGHWAVE', 'SPINNINGTOP']",400,,0
GVPTECH,GVP Infotech Limited,175,2639.0,0.01,11.32,NO TREND,DECREASING,42.85,1.66,0.96,4.33,STAY,BUY,SELL,0.1,STRONG SELL,False,False,STAY,-0.27,-0.96,0.0,,0,"['DOJI', 'DRAGONFLYDOJI', 'LONGLEGGEDDOJI']",300
